block_id,section_id,date,maintenance_type,planned_start,planned_end,planned_duration_min,required_asset_type,priority,weather,actual_duration_min,overrun_min,overrun_flag
B10983,ANVR-CNJ,2025-11-04,Ballast Renewal,02:00,04:51,171.4,Ballast Regulator,Low,Heavy Rain,221.1,49.7,1
B07965,GD-MUR,2025-11-04,Ballast Renewal,22:00,02:09,249.6,Ballast Regulator,Low,Light Rain,268.6,19.0,1
B12618,CLT-TIR,2025-11-04,Rail Welding,02:00,03:30,90.2,Rail Crane,Low,Light Rain,65.2,-25.0,0
B10118,JAJ-KIUL,2025-11-04,Signal Maintenance,22:00,23:32,92.2,Tower Wagon,Low,Heavy Rain,96.8,4.7,0
B06465,JBP-KTE,2025-11-04,OHE Maintenance,22:00,00:23,143.6,OHE Maintenance Special,Low,Clear,155.8,12.2,1
B01866,DEA-NSF,2025-11-04,Track Repair,22:00,00:25,145.8,Tamping Machine,Low,Clear,164.6,18.8,1
B09404,AG-BHGH,2025-11-05,Ballast Renewal,00:00,04:10,250.6,Ballast Regulator,Low,Clear,303.2,52.7,1
B09495,CDNR-HFZ,2025-11-05,Signal Maintenance,01:00,02:49,109.2,Tower Wagon,Medium,Fog,139.3,30.1,1
B14699,CDNR-LPI,2025-11-05,Track Stabilization,03:00,06:03,183.4,Dynamic Track Stabilizer,Medium,Clear,214.8,31.4,1
B09732,NZM-OKA,2025-11-05,OHE Maintenance,00:00,03:38,218.9,OHE Maintenance Special,Low,Light Rain,250.5,31.6,1
B00615,PV-TLM,2025-11-05,Track Repair,04:00,07:15,195.6,Tamping Machine,Medium,Clear,213.4,17.8,1
B05212,DDC-DGNR,2025-11-05,Points Renewal,02:00,05:07,187.4,Rail Crane,Medium,Extreme Heat,191.2,3.8,0
B09764,BEQ-BZL,2025-11-05,OHE Maintenance,02:00,04:01,121.1,OHE Maintenance Special,Low,Clear,117.9,-3.2,0
B14080,HJP-SEE,2025-11-05,Points Renewal,22:00,01:58,238.9,Rail Crane,Medium,Clear,284.1,45.3,1
B11871,KQU-MDSE,2025-11-05,OHE Maintenance,22:00,00:45,165.2,OHE Maintenance Special,Low,Clear,191.8,26.6,1
B11303,HB-SNHT,2025-11-05,Track Repair,02:00,05:24,204.1,Tamping Machine,Low,Light Rain,246.7,42.6,1
B12723,JGDL-SNR,2025-11-05,Points Renewal,04:00,06:44,164.4,Rail Crane,Medium,Heavy Rain,164.5,0.1,0
B00225,CHE-VZM,2025-11-05,Rail Welding,00:00,01:34,94.6,Rail Crane,Low,Heavy Rain,135.4,40.8,1
B03027,BWN-HWH,2025-11-05,Ballast Renewal,23:00,03:04,244.5,Ballast Regulator,Low,Clear,264.1,19.6,1
B06464,GRP-SKG,2025-11-05,Rail Welding,02:00,03:30,90.9,Rail Crane,Low,Clear,91.5,0.6,0
B05499,ADST-MUG,2025-11-06,Track Stabilization,04:00,07:24,204.9,Dynamic Track Stabilizer,Low,Clear,265.4,60.5,1
B09116,CDAE-MDSE,2025-11-06,OHE Maintenance,01:00,03:38,158.0,OHE Maintenance Special,Low,Light Rain,174.4,16.4,1
B03115,BHGH-BHNA,2025-11-06,Track Repair,01:00,03:57,177.6,Tamping Machine,Low,Clear,172.0,-5.6,0
B00734,ABB-SEL,2025-11-06,OHE Maintenance,01:00,03:29,149.4,OHE Maintenance Special,Low,Clear,124.4,-25.0,0
B14168,BT-HHR,2025-11-06,Signal Maintenance,02:00,03:45,105.8,Tower Wagon,Medium,Light Rain,121.0,15.2,1
B12521,BVS-NRL,2025-11-06,OHE Maintenance,04:00,06:45,165.3,OHE Maintenance Special,Low,Fog,186.8,21.5,1
B03651,ABU-AVD,2025-11-06,Points Renewal,01:00,04:38,218.5,Rail Crane,Low,Clear,214.7,-3.8,0
B03503,AD-GTL,2025-11-06,Track Repair,22:00,01:02,182.6,Tamping Machine,Low,Fog,209.8,27.1,1
B13633,LKF-TLG,2025-11-06,Track Repair,01:00,04:09,189.4,Tamping Machine,Low,Clear,206.7,17.2,1
B06905,CDAE-PBZ,2025-11-06,Track Repair,03:00,06:02,182.9,Tamping Machine,Low,Clear,225.7,42.8,1
B03466,DI-THK,2025-11-06,Signal Maintenance,23:00,00:11,71.2,Tower Wagon,Medium,Clear,116.3,45.1,1
B02894,BPP-CLX,2025-11-06,Track Stabilization,02:00,04:50,170.8,Dynamic Track Stabilizer,Low,Fog,223.6,52.8,1
B00967,ASN-DGR,2025-11-06,Track Stabilization,00:00,03:16,196.2,Dynamic Track Stabilizer,Low,Light Rain,209.2,13.0,1
B10165,ERN-KTYM,2025-11-06,Ballast Renewal,01:00,04:42,222.4,Ballast Regulator,Low,Clear,231.6,9.2,0
B01918,GBG-TKNR,2025-11-06,Track Repair,01:00,04:13,193.6,Tamping Machine,Low,Clear,178.8,-14.8,0
B06830,BARU-DBT,2025-11-06,OHE Maintenance,00:00,02:39,159.9,OHE Maintenance Special,Low,Fog,173.4,13.5,1
B12544,NPMR-PKU,2025-11-06,Points Renewal,00:00,03:52,232.4,Rail Crane,Low,Clear,229.0,-3.4,0
B14197,BBQ-MMCC,2025-11-07,Points Renewal,01:00,03:52,172.1,Rail Crane,High,Clear,183.4,11.3,1
B09216,ED-TUP,2025-11-07,OHE Maintenance,01:00,03:25,145.4,OHE Maintenance Special,Medium,Light Rain,167.3,21.8,1
B13950,KJU-TBAE,2025-11-07,Track Stabilization,00:00,02:07,127.9,Dynamic Track Stabilizer,Low,Extreme Heat,106.4,-21.5,0
B05246,JTJ-SA,2025-11-07,Rail Welding,02:00,03:19,80.0,Rail Crane,Low,Clear,65.2,-14.8,0
B07984,NPMR-PKU,2025-11-07,OHE Maintenance,00:00,02:21,141.8,OHE Maintenance Special,Low,Light Rain,132.1,-9.7,0
B04315,TVT-WCN,2025-11-07,Signal Maintenance,01:00,02:40,100.5,Tower Wagon,Low,Clear,105.6,5.1,0
B06364,BARN-DAKE,2025-11-07,Track Stabilization,01:00,02:41,101.8,Dynamic Track Stabilizer,Low,Light Rain,137.3,35.5,1
B14314,BKI-DO,2025-11-07,Rail Welding,01:00,02:24,84.2,Rail Crane,Low,Extreme Heat,85.3,1.1,0
B04138,KDH-SEP,2025-11-07,Rail Welding,23:00,00:09,69.3,Rail Crane,Medium,Clear,67.3,-2.0,0
B04462,MJR-NPKM,2025-11-07,Ballast Renewal,01:00,04:33,213.7,Ballast Regulator,Low,Light Rain,236.1,22.3,1
B01787,BARH-MKA,2025-11-07,Points Renewal,04:00,06:47,168.0,Rail Crane,Low,Clear,173.4,5.4,0
B12619,MMR-NK,2025-11-07,OHE Maintenance,03:00,06:20,200.7,OHE Maintenance Special,Low,Clear,212.0,11.3,1
B00492,KCG-MXT,2025-11-08,Rail Welding,01:00,02:30,90.1,Rail Crane,Medium,Clear,90.5,0.4,0
B02772,BH-ST,2025-11-08,Ballast Renewal,01:00,04:33,213.5,Ballast Regulator,Medium,Light Rain,217.4,3.9,0
B00814,DBA-GWL,2025-11-08,Signal Maintenance,03:00,04:50,110.9,Tower Wagon,Low,Light Rain,116.4,5.5,0
B09729,ASN-CRJ,2025-11-08,OHE Maintenance,03:00,05:53,173.6,OHE Maintenance Special,Low,Fog,195.8,22.2,1
B09096,AKV-ST,2025-11-08,Signal Maintenance,00:00,01:25,85.9,Tower Wagon,Low,Clear,107.5,21.6,1
B09087,BZL-DKAE,2025-11-08,Points Renewal,03:00,06:40,220.5,Rail Crane,Low,Heavy Rain,263.4,42.9,1
B12645,BGRD-LBTL,2025-11-08,Track Repair,04:00,06:58,178.4,Tamping Machine,Low,Light Rain,191.4,13.0,1
B06755,TGN-VDN,2025-11-08,Rail Welding,03:00,04:35,95.2,Rail Crane,Low,Clear,125.7,30.5,1
B07881,BGS-KGG,2025-11-08,Track Repair,00:00,02:55,175.2,Tamping Machine,Low,Clear,191.7,16.5,1
B05809,BGAE-SOAE,2025-11-08,Points Renewal,23:00,02:04,184.3,Rail Crane,Low,Fog,205.7,21.4,1
B10248,KRXM-SSRD,2025-11-08,Signal Maintenance,03:00,04:33,93.7,Tower Wagon,Low,Clear,83.4,-10.3,0
B05956,CPB-MGW,2025-11-08,Ballast Renewal,01:00,04:23,203.7,Ballast Regulator,Low,Clear,244.6,40.9,1
B09123,ABKA-BGRA,2025-11-08,Signal Maintenance,01:00,02:14,74.1,Tower Wagon,Low,Clear,68.0,-6.1,0
B07960,NCB-NOQ,2025-11-08,Signal Maintenance,22:00,23:45,105.9,Tower Wagon,Low,Fog,123.9,18.0,1
B04422,AIP-NPKM,2025-11-08,Ballast Renewal,02:00,05:16,196.4,Ballast Regulator,Low,Light Rain,199.3,2.9,0
B11247,KLNT-SMAE,2025-11-08,Track Stabilization,22:00,00:57,177.9,Dynamic Track Stabilizer,Low,Clear,192.6,14.6,1
B00257,DSB-NDLS,2025-11-09,Track Stabilization,02:00,04:34,154.1,Dynamic Track Stabilizer,Low,Clear,141.4,-12.6,0
B14869,RJY-TDD,2025-11-09,Points Renewal,22:00,00:21,141.2,Rail Crane,Low,Light Rain,138.2,-3.0,0
B11549,JSG-ROU,2025-11-09,Rail Welding,00:00,01:53,113.7,Rail Crane,Low,Clear,110.2,-3.4,0
B08333,KOJ-NBQ,2025-11-09,Points Renewal,02:00,05:42,222.8,Rail Crane,Low,Light Rain,263.8,41.1,1
B05898,HHR-MMG,2025-11-09,Points Renewal,22:00,02:01,242.0,Rail Crane,Medium,Clear,248.9,6.9,0
B10563,MURI-RNC,2025-11-09,OHE Maintenance,04:00,06:03,123.1,OHE Maintenance Special,Low,Light Rain,139.9,16.8,1
B03892,KGP-SRC,2025-11-09,Track Stabilization,04:00,06:30,150.6,Dynamic Track Stabilizer,Low,Clear,158.1,7.5,0
B06760,AG-BHGH,2025-11-09,Points Renewal,02:00,05:03,183.9,Rail Crane,Low,Clear,221.0,37.1,1
B07051,AMRO-MB,2025-11-09,Track Repair,22:00,01:13,193.1,Tamping Machine,Low,Light Rain,220.1,27.0,1
B12337,RIS-SRP,2025-11-09,Ballast Renewal,22:00,01:31,211.2,Ballast Regulator,Medium,Heavy Rain,225.9,14.6,1
B10677,D-SNU,2025-11-09,Track Stabilization,02:00,04:57,177.4,Dynamic Track Stabilizer,Low,Light Rain,179.6,2.2,0
B13708,ABH-BUD,2025-11-10,Track Repair,01:00,03:00,120.4,Tamping Machine,Medium,Light Rain,126.2,5.8,0
B14682,DR-TNA,2025-11-10,Rail Welding,04:00,05:27,87.0,Rail Crane,Low,Clear,102.3,15.3,1
B02472,GKL-MDN,2025-11-10,OHE Maintenance,04:00,06:28,148.8,OHE Maintenance Special,Low,Light Rain,160.6,11.9,1
B02017,BPL-ET,2025-11-10,Ballast Renewal,01:00,04:44,224.2,Ballast Regulator,Low,Heavy Rain,249.9,25.7,1
B04932,CNB-LKO,2025-11-10,Track Repair,22:00,00:51,171.5,Tamping Machine,Low,Clear,178.3,6.9,0
B13644,GDY-SP,2025-11-10,Ballast Renewal,04:00,07:04,184.3,Ballast Regulator,Medium,Clear,182.6,-1.7,0
B10251,TGN-VDN,2025-11-10,Ballast Renewal,23:00,02:40,220.4,Ballast Regulator,Low,Clear,224.5,4.1,0
B14719,JIT-KMAE,2025-11-10,Points Renewal,00:00,02:50,170.8,Rail Crane,Low,Clear,181.1,10.3,1
B10643,BARH-MKA,2025-11-10,Points Renewal,02:00,05:20,200.0,Rail Crane,Low,Light Rain,209.0,8.9,0
B14724,BBQ-KOK,2025-11-10,OHE Maintenance,02:00,04:51,171.5,OHE Maintenance Special,Low,Fog,176.8,5.3,0
B06960,MSB-RPM,2025-11-10,Signal Maintenance,01:00,02:09,70.0,Tower Wagon,Medium,Clear,63.6,-6.4,0
B14919,DEA-NSF,2025-11-10,Signal Maintenance,00:00,01:52,112.0,Tower Wagon,Low,Clear,120.2,8.1,0
B08550,NZM-OKA,2025-11-11,Rail Welding,00:00,01:40,100.9,Rail Crane,Low,Clear,130.3,29.4,1
B05574,KYJ-QLN,2025-11-11,Points Renewal,00:00,03:11,191.0,Rail Crane,Low,Clear,188.2,-2.8,0
B03257,HB-SNHT,2025-11-11,Track Stabilization,22:00,00:34,154.6,Dynamic Track Stabilizer,Low,Light Rain,166.6,12.0,1
B05908,BRP-SSRD,2025-11-11,Track Stabilization,22:00,00:55,175.8,Dynamic Track Stabilizer,Low,Clear,163.9,-11.9,0
B07377,KCG-MXT,2025-11-11,Ballast Renewal,04:00,08:31,271.1,Ballast Regulator,Medium,Heavy Rain,275.4,4.3,0
B00918,HAUR-KHAI,2025-11-11,Ballast Renewal,00:00,04:03,243.9,Ballast Regulator,Low,Light Rain,221.8,-22.2,0
B06378,CRD-PR,2025-11-11,OHE Maintenance,01:00,03:54,174.6,OHE Maintenance Special,High,Light Rain,189.6,15.0,1
B07879,PV-STM,2025-11-11,Signal Maintenance,03:00,04:20,80.6,Tower Wagon,Low,Clear,80.9,0.3,0
B10610,BVS-NRL,2025-11-11,OHE Maintenance,02:00,04:42,162.5,OHE Maintenance Special,Low,Fog,203.9,41.4,1
B07342,RU-TPTY,2025-11-11,Ballast Renewal,02:00,05:21,201.6,Ballast Regulator,Medium,Clear,187.3,-14.3,0
B10978,RIS-SRP,2025-11-11,Track Repair,02:00,04:41,161.2,Tamping Machine,Medium,Clear,222.1,60.9,1
B05961,DGR-OYR,2025-11-11,Track Repair,01:00,04:18,198.2,Tamping Machine,Low,Clear,218.1,19.8,1
B10426,IP-PTF,2025-11-11,Points Renewal,01:00,04:19,199.0,Rail Crane,Medium,Fog,209.9,10.8,1
B08980,MSH-PNU,2025-11-11,Track Stabilization,04:00,06:28,148.8,Dynamic Track Stabilizer,Low,Fog,145.9,-2.9,0
B14799,MUE-NED,2025-11-12,Points Renewal,01:00,04:47,227.5,Rail Crane,Low,Clear,249.1,21.6,1
B03072,JNM-MPRD,2025-11-12,Track Repair,22:00,00:54,174.7,Tamping Machine,Low,Clear,174.8,0.1,0
B11223,SRT-VPT,2025-11-12,Track Repair,01:00,03:03,123.4,Tamping Machine,Low,Extreme Heat,178.1,54.7,1
B00886,LDH-PGW,2025-11-12,Rail Welding,00:00,01:39,99.4,Rail Crane,Low,Light Rain,152.3,52.9,1
B04883,BSR-PNVL,2025-11-12,Track Repair,04:00,06:39,159.5,Tamping Machine,Low,Clear,187.1,27.6,1
B06517,CHE-PSA,2025-11-12,Rail Welding,23:00,00:24,84.2,Rail Crane,Low,Clear,109.7,25.4,1
B13830,JAT-UHP,2025-11-12,Ballast Renewal,22:00,01:51,231.9,Ballast Regulator,Low,Extreme Heat,246.2,14.3,1
B02516,PER-VLK,2025-11-12,Track Stabilization,01:00,02:59,119.7,Dynamic Track Stabilizer,High,Extreme Heat,129.5,9.8,0
B01187,SRT-VPT,2025-11-13,Points Renewal,03:00,06:14,195.0,Rail Crane,Low,Clear,216.1,21.2,1
B08458,BL-ST,2025-11-13,Track Repair,01:00,03:56,176.8,Tamping Machine,Low,Clear,177.8,1.0,0
B12496,ST-UDN,2025-11-13,Points Renewal,04:00,06:50,170.1,Rail Crane,Low,Light Rain,146.7,-23.4,0
B06482,CGA-FLR,2025-11-13,Ballast Renewal,03:00,07:13,253.7,Ballast Regulator,Medium,Clear,255.7,1.9,0
B00142,KGP-TATA,2025-11-13,OHE Maintenance,23:00,01:09,129.0,OHE Maintenance Special,Low,Light Rain,152.8,23.8,1
B01029,KHAI-PKU,2025-11-13,Rail Welding,04:00,05:34,94.8,Rail Crane,Low,Light Rain,119.8,25.0,1
B05369,KUR-PURI,2025-11-13,Points Renewal,22:00,01:36,216.0,Rail Crane,Low,Clear,222.7,6.7,0
B04212,TK-YPR,2025-11-13,Ballast Renewal,03:00,06:13,193.6,Ballast Regulator,Low,Clear,210.6,17.0,1
B06873,BPP-CLX,2025-11-13,Track Stabilization,00:00,03:01,181.9,Dynamic Track Stabilizer,Low,Clear,223.9,42.0,1
B05337,BRC-ST,2025-11-13,Signal Maintenance,22:00,23:41,101.3,Tower Wagon,Low,Fog,118.5,17.2,1
B04118,BGWI-GRWD,2025-11-13,Ballast Renewal,01:00,05:21,261.6,Ballast Regulator,Low,Fog,298.5,36.9,1
B00960,KQD-NLRD,2025-11-13,Track Repair,01:00,04:49,229.1,Tamping Machine,Low,Heavy Rain,257.9,28.8,1
B11134,BSLA-HRO,2025-11-13,Track Stabilization,01:00,04:01,181.3,Dynamic Track Stabilizer,Low,Clear,196.0,14.7,1
B03390,BSL-MKU,2025-11-13,Points Renewal,03:00,06:07,187.5,Rail Crane,Low,Clear,197.1,9.6,0
B10499,HAUR-KHAI,2025-11-13,Points Renewal,03:00,06:32,212.9,Rail Crane,Low,Fog,267.1,54.1,1
B14112,CNGR-TRVL,2025-11-14,Track Stabilization,00:00,02:19,139.7,Dynamic Track Stabilizer,Medium,Clear,114.7,-25.0,0
B11124,RK-SRE,2025-11-14,Points Renewal,01:00,03:58,178.9,Rail Crane,Low,Heavy Rain,207.3,28.4,1
B07251,DG-TPJ,2025-11-14,Points Renewal,22:00,01:34,214.4,Rail Crane,Low,Clear,222.8,8.4,0
B07592,LNL-MVL,2025-11-14,Ballast Renewal,00:00,04:05,245.2,Ballast Regulator,Low,Clear,236.6,-8.6,0
B09211,NACC-TLG,2025-11-14,Signal Maintenance,02:00,03:57,117.8,Tower Wagon,Low,Clear,113.5,-4.3,0
B11420,BRC-GDA,2025-11-14,Track Repair,02:00,05:05,185.9,Tamping Machine,Low,Fog,257.6,71.6,1
B13255,GCN-SJPR,2025-11-14,Rail Welding,22:00,23:24,84.9,Rail Crane,Low,Clear,61.5,-23.5,0
B07871,MALM-RC,2025-11-14,Rail Welding,22:00,23:42,102.5,Rail Crane,Low,Clear,102.4,-0.2,0
B10572,NCB-NOQ,2025-11-14,Ballast Renewal,22:00,01:52,232.3,Ballast Regulator,Low,Clear,249.3,17.0,1
B05448,CDNR-HFZ,2025-11-14,Track Repair,01:00,04:40,220.3,Tamping Machine,Medium,Clear,237.3,17.0,1
B08074,DBT-HGA,2025-11-14,Track Stabilization,01:00,03:46,166.4,Dynamic Track Stabilizer,Low,Clear,185.0,18.7,1
B10870,HWH-TPKR,2025-11-14,Track Repair,03:00,05:49,169.1,Tamping Machine,Low,Clear,172.9,3.8,0
B10470,JTJ-VN,2025-11-15,Ballast Renewal,03:00,06:52,232.7,Ballast Regulator,Low,Fog,275.4,42.7,1
B08184,KIUL-LKR,2025-11-15,Ballast Renewal,03:00,06:45,225.3,Ballast Regulator,Low,Clear,230.6,5.3,0
B06441,BBQ-VPY,2025-11-15,Rail Welding,22:00,23:09,69.2,Rail Crane,Medium,Light Rain,66.4,-2.8,0
B06439,KPA-KYI,2025-11-15,Ballast Renewal,22:00,01:27,207.2,Ballast Regulator,Medium,Clear,189.6,-17.6,0
B06890,ABR-FA,2025-11-15,Ballast Renewal,00:00,03:51,231.6,Ballast Regulator,Low,Extreme Heat,233.1,1.5,0
B06880,PV-TBM,2025-11-15,Track Stabilization,23:00,02:03,184.0,Dynamic Track Stabilizer,Low,Clear,206.6,22.6,1
B11814,CPR-SEE,2025-11-15,Track Stabilization,23:00,01:10,130.4,Dynamic Track Stabilizer,Low,Clear,151.0,20.6,1
B04991,DKDP-KYP,2025-11-15,Track Stabilization,23:00,01:12,132.7,Dynamic Track Stabilizer,Low,Fog,181.6,48.9,1
B05542,KYQ-RNY,2025-11-15,Points Renewal,01:00,04:11,191.6,Rail Crane,Low,Clear,196.5,4.9,0
B05942,BLAE-MBE,2025-11-15,Signal Maintenance,01:00,02:27,87.8,Tower Wagon,Low,Clear,65.3,-22.4,0
B05231,CBE-PGT,2025-11-15,Track Repair,03:00,05:00,120.4,Tamping Machine,Medium,Clear,136.9,16.5,1
B10682,ASKR-GUMA,2025-11-15,Track Stabilization,02:00,04:45,166.0,Dynamic Track Stabilizer,Low,Clear,168.7,2.7,0
B11888,BDC-BWN,2025-11-16,Track Stabilization,23:00,01:35,155.9,Dynamic Track Stabilizer,Low,Clear,176.0,20.2,1
B10688,BDYP-SPR,2025-11-16,OHE Maintenance,02:00,05:06,186.2,OHE Maintenance Special,Low,Clear,217.1,30.9,1
B12173,AGC-GWL,2025-11-16,Rail Welding,22:00,23:42,102.5,Rail Crane,Low,Clear,127.8,25.3,1
B04065,GBG-MSL,2025-11-16,OHE Maintenance,00:00,02:24,144.4,OHE Maintenance Special,Low,Clear,161.2,16.7,1
B08794,MRGA-NLDA,2025-11-16,Track Repair,23:00,01:05,125.7,Tamping Machine,Low,Heavy Rain,148.4,22.6,1
B10427,LNL-MVL,2025-11-16,Points Renewal,00:00,04:06,246.7,Rail Crane,Low,Light Rain,258.5,11.8,1
B11497,BBLA-BSHT,2025-11-16,Rail Welding,00:00,01:46,106.0,Rail Crane,Low,Clear,100.9,-5.1,0
B11270,BSLA-HRO,2025-11-17,Ballast Renewal,02:00,05:17,197.8,Ballast Regulator,Low,Light Rain,225.8,28.0,1
B05492,NAD-RTM,2025-11-17,Points Renewal,22:00,02:00,240.5,Rail Crane,Low,Clear,259.0,18.5,1
B03896,MB-RMU,2025-11-17,Track Repair,00:00,02:47,167.7,Tamping Machine,Low,Clear,177.3,9.5,0
B03663,MSC-NBK,2025-11-17,OHE Maintenance,22:00,00:15,135.5,OHE Maintenance Special,Medium,Clear,122.6,-12.9,0
B14941,ABR-FA,2025-11-17,Track Repair,23:00,02:50,230.5,Tamping Machine,Low,Clear,235.0,4.5,0
B05252,BLN-DHK,2025-11-17,Points Renewal,00:00,03:24,204.2,Rail Crane,Medium,Clear,235.1,30.8,1
B02617,CNB-CPA,2025-11-17,Rail Welding,22:00,23:36,97.0,Rail Crane,Low,Clear,113.0,16.0,1
B02984,BLN-SDAH,2025-11-17,Signal Maintenance,23:00,00:47,107.4,Tower Wagon,High,Clear,82.4,-25.0,0
B08819,EE-TDD,2025-11-17,Points Renewal,00:00,03:23,203.8,Rail Crane,Low,Clear,210.3,6.5,0
B01565,BBAE-BHR,2025-11-17,OHE Maintenance,00:00,02:22,142.8,OHE Maintenance Special,Medium,Clear,144.9,2.1,0
B07828,BPQ-SKZR,2025-11-18,OHE Maintenance,02:00,05:15,195.0,OHE Maintenance Special,Low,Clear,207.4,12.4,1
B08960,HMZ-KOG,2025-11-18,OHE Maintenance,01:00,03:20,140.1,OHE Maintenance Special,Medium,Fog,172.4,32.3,1
B09981,AKRD-CCH,2025-11-18,Ballast Renewal,22:00,01:02,182.5,Ballast Regulator,Low,Heavy Rain,199.1,16.5,1
B05585,BCGM-BOI,2025-11-18,Points Renewal,03:00,06:17,197.4,Rail Crane,Low,Heavy Rain,232.1,34.6,1
B04147,HIH-SHBC,2025-11-18,Ballast Renewal,22:00,01:02,182.8,Ballast Regulator,Low,Clear,202.9,20.1,1
B02322,ABU-PVM,2025-11-18,OHE Maintenance,22:00,00:09,129.3,OHE Maintenance Special,Medium,Clear,135.5,6.2,0
B11508,BSP-R,2025-11-18,Signal Maintenance,01:00,03:00,120.6,Tower Wagon,Low,Light Rain,135.8,15.3,1
B04950,BE-SPN,2025-11-18,Rail Welding,04:00,05:39,99.3,Rail Crane,Low,Fog,144.7,45.4,1
B00723,FDB-FDN,2025-11-18,Points Renewal,00:00,03:34,214.5,Rail Crane,Low,Fog,216.2,1.6,0
B14307,AGAE-PTAE,2025-11-18,Track Stabilization,23:00,01:55,175.7,Dynamic Track Stabilizer,Low,Clear,183.3,7.6,0
B00200,BAQ-BHS,2025-11-19,Rail Welding,22:00,23:28,88.6,Rail Crane,Low,Light Rain,93.6,5.1,0
B01320,BL-ST,2025-11-19,Rail Welding,22:00,23:31,91.1,Rail Crane,Low,Light Rain,126.6,35.5,1
B03330,MRGA-NLDA,2025-11-19,Track Repair,00:00,02:50,170.9,Tamping Machine,Low,Clear,190.7,19.7,1
B07933,MSB-TBM,2025-11-19,Track Stabilization,01:00,03:32,152.8,Dynamic Track Stabilizer,Medium,Clear,127.8,-25.0,0
B00768,MAF-TO,2025-11-19,Track Repair,02:00,05:23,203.6,Tamping Machine,Low,Clear,201.8,-1.8,0
B14789,BLN-DHK,2025-11-19,Rail Welding,23:00,00:25,85.2,Rail Crane,Medium,Heavy Rain,114.0,28.8,1
B08242,MN-TLM,2025-11-19,Ballast Renewal,03:00,06:12,193.0,Ballast Regulator,Medium,Light Rain,220.7,27.7,1
B07868,PTLR-SVR,2025-11-19,Rail Welding,22:00,23:20,80.5,Rail Crane,Medium,Extreme Heat,73.9,-6.6,0
B08993,DUAN-RDU,2025-11-19,Ballast Renewal,01:00,05:21,261.5,Ballast Regulator,Low,Clear,287.5,26.0,1
B03643,BP-PTF,2025-11-19,OHE Maintenance,01:00,03:47,168.0,OHE Maintenance Special,Medium,Clear,151.8,-16.2,0
B00036,DI-THK,2025-11-19,Track Repair,22:00,01:25,205.9,Tamping Machine,Medium,Heavy Rain,238.4,32.5,1
B06823,MSB-TBM,2025-11-20,Ballast Renewal,22:00,01:13,193.5,Ballast Regulator,Medium,Clear,206.6,13.1,1
B05713,MSL-SNHT,2025-11-20,Track Stabilization,23:00,01:54,174.8,Dynamic Track Stabilizer,Low,Light Rain,191.1,16.2,1
B05676,JTJ-SA,2025-11-20,Track Repair,00:00,04:20,260.4,Tamping Machine,Low,Fog,297.0,36.7,1
B00231,BMG-DTK,2025-11-20,Points Renewal,02:00,05:30,210.5,Rail Crane,Medium,Clear,236.7,26.2,1
B00884,JHS-LAR,2025-11-20,Track Stabilization,04:00,07:17,197.7,Dynamic Track Stabilizer,Low,Clear,201.4,3.7,0
B08321,MBM-MKK,2025-11-20,Track Repair,00:00,02:56,176.2,Tamping Machine,Medium,Clear,157.4,-18.8,0
B04587,KMZA-MPE,2025-11-20,Track Repair,02:00,04:55,175.0,Tamping Machine,Low,Heavy Rain,174.3,-0.7,0
B08843,BOE-KNE,2025-11-20,Track Stabilization,03:00,05:28,148.1,Dynamic Track Stabilizer,Low,Fog,181.8,33.6,1
B00457,BEPR-CSMT,2025-11-20,Ballast Renewal,00:00,03:48,228.5,Ballast Regulator,Low,Heavy Rain,245.3,16.8,1
B09220,BY-SNRD,2025-11-21,Track Stabilization,22:00,00:20,140.1,Dynamic Track Stabilizer,High,Heavy Rain,149.4,9.3,0
B13321,MGW-ON,2025-11-21,Track Repair,00:00,02:50,170.3,Tamping Machine,Low,Clear,179.5,9.2,0
B03293,BOP-NPMR,2025-11-21,Ballast Renewal,23:00,02:34,214.7,Ballast Regulator,Low,Clear,195.2,-19.5,0
B08545,FNB-NCHS,2025-11-21,Points Renewal,03:00,05:28,148.7,Rail Crane,Medium,Clear,169.5,20.8,1
B08646,BRJ-SSP,2025-11-21,Signal Maintenance,23:00,01:05,125.1,Tower Wagon,Low,Clear,137.4,12.3,1
B07918,BY-SNRD,2025-11-21,Track Stabilization,00:00,02:13,133.7,Dynamic Track Stabilizer,High,Clear,164.5,30.8,1
B06781,DI-KOPR,2025-11-21,Rail Welding,00:00,01:36,97.0,Rail Crane,Medium,Clear,119.9,22.9,1
B00460,KOK-TNP,2025-11-21,Track Repair,23:00,02:18,198.3,Tamping Machine,Medium,Clear,206.8,8.5,0
B08378,CPB-MGW,2025-11-21,Track Repair,03:00,05:25,145.6,Tamping Machine,Low,Light Rain,164.3,18.7,1
B09923,ANNR-AVD,2025-11-21,Signal Maintenance,04:00,05:31,91.4,Tower Wagon,Medium,Clear,93.0,1.6,0
B13101,ADI-VG,2025-11-21,Rail Welding,03:00,04:52,113.0,Rail Crane,Low,Clear,127.4,14.4,1
B05451,DLI-DSA,2025-11-22,Track Repair,00:00,02:59,179.5,Tamping Machine,Medium,Clear,220.5,41.0,1
B06321,CMP-PV,2025-11-22,Signal Maintenance,00:00,01:42,102.2,Tower Wagon,Medium,Heavy Rain,156.5,54.3,1
