date,asset_id,available,available_from,available_until,reason_unavailable
2025-05-08,DY399,YES,00:00,23:59,
2025-05-08,OH197,YES,00:00,23:59,
2025-05-08,OH271,YES,00:00,23:59,
2025-05-08,OH368,YES,00:00,23:59,
2025-05-08,RA053,YES,00:00,23:59,
2025-05-08,RA375,YES,00:00,23:59,
2025-05-08,RA385,NO,,,Scheduled Maintenance
2025-05-08,TA147,YES,00:00,23:59,
2025-05-08,TA222,YES,00:00,23:59,
2025-05-08,TA264,YES,00:00,23:59,
2025-05-08,TA283,YES,00:00,23:59,
2025-05-08,TO021,YES,00:00,23:59,
2025-05-08,TO032,NO,,,Scheduled Maintenance
2025-05-08,TO044,YES,00:00,23:59,
2025-05-08,TO101,NO,,,Scheduled Maintenance
2025-05-09,DY157,YES,00:00,23:59,
2025-05-09,DY327,YES,00:00,23:59,
2025-05-09,DY374,YES,00:00,23:59,
2025-05-09,DY379,YES,00:00,23:59,
2025-05-09,OH052,YES,00:00,23:59,
2025-05-09,OH086,NO,,,In Use Elsewhere
2025-05-09,OH160,YES,00:00,23:59,
2025-05-09,OH312,YES,00:00,23:59,
2025-05-09,OH382,YES,00:00,23:59,
2025-05-09,RA029,YES,00:00,23:59,
2025-05-09,RA198,YES,00:00,23:59,
2025-05-09,RA286,NO,,,Breakdown
2025-05-09,RA373,YES,00:00,23:59,
2025-05-09,RA391,NO,,,In Use Elsewhere
2025-05-09,TA036,YES,00:00,23:59,
2025-05-09,TA227,YES,00:00,23:59,
2025-05-09,TA282,YES,00:00,23:59,
2025-05-09,TA361,YES,00:00,23:59,
2025-05-11,DY321,YES,00:00,23:59,
2025-05-11,OH052,YES,00:00,23:59,
2025-05-11,OH080,YES,00:00,23:59,
2025-05-11,OH221,YES,00:00,23:59,
2025-05-11,OH296,YES,00:00,23:59,
2025-05-11,OH357,YES,00:00,23:59,
2025-05-11,OH359,NO,,,Scheduled Maintenance
2025-05-11,OH368,YES,00:00,23:59,
2025-05-11,RA136,YES,00:00,23:59,
2025-05-11,RA206,NO,,,Scheduled Maintenance
2025-05-11,RA252,YES,00:00,23:59,
2025-05-11,TA205,YES,00:00,23:59,
2025-05-11,TA227,NO,,,In Use Elsewhere
2025-05-11,TO250,YES,00:00,23:59,
2025-05-11,TO260,NO,,,Breakdown
2025-05-12,BA016,YES,00:00,23:59,
2025-05-12,BA151,YES,00:00,23:59,
2025-05-12,BA208,NO,,,Scheduled Maintenance
2025-05-12,BA230,YES,00:00,23:59,
2025-05-12,DY040,YES,00:00,23:59,
2025-05-12,DY045,YES,00:00,23:59,
2025-05-12,DY067,YES,00:00,23:59,
2025-05-12,DY167,YES,00:00,23:59,
2025-05-12,DY232,NO,,,In Use Elsewhere
2025-05-12,DY262,YES,00:00,23:59,
2025-05-12,DY374,YES,00:00,23:59,
2025-05-12,OH015,YES,00:00,23:59,
2025-05-12,OH103,YES,00:00,23:59,
2025-05-12,OH130,YES,00:00,23:59,
2025-05-12,RA051,YES,00:00,23:59,
2025-05-12,RA172,YES,00:00,23:59,
2025-05-12,RA206,YES,00:00,23:59,
2025-05-12,RA278,YES,00:00,23:59,
2025-05-12,RA306,YES,00:00,23:59,
2025-05-12,RA354,NO,,,Breakdown
2025-05-12,TO030,YES,00:00,23:59,
2025-05-12,TO047,YES,00:00,23:59,
2025-05-12,TO149,YES,00:00,23:59,
2025-05-12,TO258,YES,00:00,23:59,
2025-05-12,TO317,YES,00:00,23:59,
2025-05-13,BA127,YES,00:00,23:59,
2025-05-13,BA263,YES,00:00,23:59,
2025-05-13,BA386,YES,00:00,23:59,
2025-05-13,DY105,YES,00:00,23:59,
2025-05-13,DY169,YES,00:00,23:59,
2025-05-13,DY248,YES,00:00,23:59,
2025-05-13,DY331,YES,00:00,23:59,
2025-05-13,DY392,YES,00:00,23:59,
2025-05-13,OH023,YES,00:00,23:59,
2025-05-13,OH082,YES,00:00,23:59,
2025-05-13,OH130,NO,,,In Use Elsewhere
2025-05-13,OH160,YES,00:00,23:59,
2025-05-13,OH197,YES,00:00,23:59,
2025-05-13,RA119,NO,,,Breakdown
2025-05-13,RA200,YES,00:00,23:59,
2025-05-13,RA354,YES,00:00,23:59,
2025-05-13,RA367,NO,,,In Use Elsewhere
2025-05-13,TA099,NO,,,In Use Elsewhere
2025-05-13,TA285,YES,00:00,23:59,
2025-05-13,TA325,NO,,,Breakdown
2025-05-13,TO030,YES,00:00,23:59,
2025-05-13,TO123,NO,,,In Use Elsewhere
2025-05-13,TO202,NO,,,In Use Elsewhere
2025-05-14,BA126,YES,00:00,23:59,
2025-05-14,BA230,YES,00:00,23:59,
2025-05-14,BA299,YES,00:00,23:59,
2025-05-14,BA393,YES,00:00,23:59,
2025-05-14,DY045,YES,00:00,23:59,
2025-05-14,DY251,NO,,,Breakdown
2025-05-14,DY369,YES,00:00,23:59,
2025-05-14,DY380,YES,00:00,23:59,
2025-05-14,OH046,YES,00:00,23:59,
2025-05-14,RA073,NO,,,Scheduled Maintenance
2025-05-14,RA116,YES,00:00,23:59,
2025-05-14,RA240,YES,00:00,23:59,
2025-05-14,RA370,YES,00:00,23:59,
2025-05-14,TA165,YES,00:00,23:59,
2025-05-14,TA199,YES,00:00,23:59,
2025-05-14,TA233,NO,,,In Use Elsewhere
2025-05-14,TO187,YES,00:00,23:59,
2025-05-14,TO284,YES,00:00,23:59,
2025-05-14,TO351,YES,00:00,23:59,
2025-05-15,BA042,NO,,,Scheduled Maintenance
2025-05-15,BA110,YES,00:00,23:59,
2025-05-15,BA185,YES,00:00,23:59,
2025-05-15,BA259,YES,00:00,23:59,
2025-05-15,BA324,YES,00:00,23:59,
2025-05-15,DY319,NO,,,Breakdown
2025-05-15,DY331,YES,00:00,23:59,
2025-05-15,OH052,YES,00:00,23:59,
2025-05-15,OH158,YES,00:00,23:59,
2025-05-15,OH382,YES,00:00,23:59,
2025-05-15,TA108,YES,00:00,23:59,
2025-05-15,TA131,YES,00:00,23:59,
2025-05-15,TA205,YES,00:00,23:59,
2025-05-15,TO041,YES,00:00,23:59,
2025-05-16,BA348,YES,00:00,23:59,
2025-05-16,DY180,YES,00:00,23:59,
2025-05-16,DY184,YES,00:00,23:59,
2025-05-16,OH019,YES,00:00,23:59,
2025-05-16,OH046,YES,00:00,23:59,
2025-05-16,OH086,YES,00:00,23:59,
2025-05-16,OH134,YES,00:00,23:59,
2025-05-16,OH359,YES,00:00,23:59,
2025-05-16,RA139,YES,00:00,23:59,
2025-05-16,RA155,YES,00:00,23:59,
2025-05-16,RA206,NO,,,Scheduled Maintenance
2025-05-16,RA278,YES,00:00,23:59,
2025-05-16,RA308,YES,00:00,23:59,
2025-05-16,RA329,YES,00:00,23:59,
2025-05-16,RA378,YES,00:00,23:59,
2025-05-16,TA137,YES,00:00,23:59,
2025-05-17,BA314,YES,00:00,23:59,
2025-05-17,DY217,NO,,,In Use Elsewhere
2025-05-17,OH015,YES,00:00,23:59,
2025-05-17,OH019,NO,,,In Use Elsewhere
2025-05-17,OH052,YES,00:00,23:59,
2025-05-17,OH390,YES,00:00,23:59,
2025-05-17,RA051,YES,00:00,23:59,
2025-05-17,RA204,YES,00:00,23:59,
2025-05-17,RA265,YES,00:00,23:59,
2025-05-17,RA370,YES,00:00,23:59,
2025-05-17,TA034,YES,00:00,23:59,
2025-05-17,TA118,YES,00:00,23:59,
2025-05-17,TA131,YES,00:00,23:59,
2025-05-17,TA150,NO,,,In Use Elsewhere
2025-05-17,TA302,YES,00:00,23:59,
2025-05-17,TO351,YES,00:00,23:59,
2025-05-18,BA022,YES,00:00,23:59,
2025-05-18,BA174,NO,,,In Use Elsewhere
2025-05-18,BA314,YES,00:00,23:59,
2025-05-18,DY321,YES,00:00,23:59,
2025-05-18,OH046,YES,00:00,23:59,
2025-05-18,OH176,YES,00:00,23:59,
2025-05-18,OH343,YES,00:00,23:59,
2025-05-18,OH347,YES,00:00,23:59,
2025-05-18,RA177,NO,,,Breakdown
2025-05-18,RA190,YES,00:00,23:59,
2025-05-18,RA337,YES,00:00,23:59,
2025-05-18,TA269,YES,00:00,23:59,
2025-05-18,TA292,YES,00:00,23:59,
2025-05-18,TO228,YES,00:00,23:59,
2025-05-19,BA159,YES,00:00,23:59,
2025-05-19,BA293,YES,00:00,23:59,
2025-05-19,BA323,YES,00:00,23:59,
2025-05-19,BA358,YES,00:00,23:59,
2025-05-19,DY070,YES,00:00,23:59,
2025-05-19,DY216,YES,00:00,23:59,
2025-05-19,DY248,YES,00:00,23:59,
2025-05-19,DY392,YES,00:00,23:59,
2025-05-19,OH086,YES,00:00,23:59,
2025-05-19,OH160,YES,00:00,23:59,
2025-05-19,OH312,YES,00:00,23:59,
2025-05-19,OH366,YES,00:00,23:59,
2025-05-19,OH368,YES,00:00,23:59,
2025-05-19,RA029,YES,00:00,23:59,
2025-05-19,RA156,YES,00:00,23:59,
2025-05-19,RA200,YES,00:00,23:59,
2025-05-19,RA252,YES,00:00,23:59,
2025-05-19,RA334,NO,,,In Use Elsewhere
2025-05-19,RA340,NO,,,Scheduled Maintenance
2025-05-19,RA373,YES,00:00,23:59,
2025-05-19,TA171,YES,00:00,23:59,
2025-05-19,TA222,YES,00:00,23:59,
2025-05-19,TA233,NO,,,Breakdown
2025-05-19,TA264,YES,00:00,23:59,
2025-05-19,TA291,YES,00:00,23:59,
2025-05-19,TA394,YES,00:00,23:59,
2025-05-19,TO101,YES,00:00,23:59,
2025-05-19,TO287,YES,00:00,23:59,
2025-05-20,BA242,YES,00:00,23:59,
2025-05-20,BA274,YES,00:00,23:59,
2025-05-20,BA358,YES,00:00,23:59,
2025-05-20,BA383,YES,00:00,23:59,
2025-05-20,DY115,YES,00:00,23:59,
2025-05-20,DY201,NO,,,Breakdown
2025-05-20,DY236,YES,00:00,23:59,
2025-05-20,DY244,YES,00:00,23:59,
2025-05-20,DY281,YES,00:00,23:59,
2025-05-20,DY380,YES,00:00,23:59,
2025-05-20,OH050,YES,00:00,23:59,
2025-05-20,OH189,NO,,,In Use Elsewhere
2025-05-20,OH195,YES,00:00,23:59,
2025-05-20,RA053,YES,00:00,23:59,
2025-05-20,RA073,YES,00:00,23:59,
2025-05-20,RA155,YES,00:00,23:59,
2025-05-20,RA334,YES,00:00,23:59,
2025-05-20,TA150,YES,00:00,23:59,
2025-05-20,TA165,YES,00:00,23:59,
2025-05-20,TO028,YES,00:00,23:59,
2025-05-20,TO044,NO,,,In Use Elsewhere
2025-05-20,TO056,YES,00:00,23:59,
2025-05-20,TO109,YES,00:00,23:59,
2025-05-21,BA174,YES,00:00,23:59,
2025-05-21,BA255,YES,00:00,23:59,
2025-05-21,BA386,YES,00:00,23:59,
2025-05-21,DY060,NO,,,Breakdown
2025-05-21,DY067,YES,00:00,23:59,
2025-05-21,DY152,YES,00:00,23:59,
2025-05-21,DY161,YES,00:00,23:59,
2025-05-21,DY379,NO,,,Breakdown
2025-05-21,OH103,YES,00:00,23:59,
2025-05-21,OH134,YES,00:00,23:59,
2025-05-21,OH183,NO,,,Breakdown
2025-05-21,OH214,NO,,,Breakdown
2025-05-21,OH239,YES,00:00,23:59,
2025-05-21,OH343,YES,00:00,23:59,
2025-05-21,RA085,YES,00:00,23:59,
2025-05-21,RA206,YES,00:00,23:59,
2025-05-21,RA295,NO,,,Scheduled Maintenance
2025-05-21,TA140,NO,,,In Use Elsewhere
2025-05-21,TA211,YES,00:00,23:59,
2025-05-21,TA222,YES,00:00,23:59,
2025-05-21,TA280,NO,,,Breakdown
2025-05-21,TO166,YES,00:00,23:59,
2025-05-26,BA128,YES,00:00,23:59,
2025-05-26,BA230,YES,00:00,23:59,
2025-05-26,BA255,YES,00:00,23:59,
2025-05-26,BA299,YES,00:00,23:59,
2025-05-26,DY201,YES,00:00,23:59,
2025-05-26,DY281,YES,00:00,23:59,
2025-05-26,DY398,YES,00:00,23:59,
2025-05-26,OH010,YES,00:00,23:59,
2025-05-26,OH245,YES,00:00,23:59,
2025-05-26,OH333,NO,,,Scheduled Maintenance
2025-05-26,RA048,YES,00:00,23:59,
2025-05-26,RA073,YES,00:00,23:59,
2025-05-26,RA240,YES,00:00,23:59,
2025-05-26,RA337,YES,00:00,23:59,
2025-05-26,RA391,YES,00:00,23:59,
2025-05-26,TA049,NO,,,In Use Elsewhere
2025-05-26,TA205,YES,00:00,23:59,
2025-05-26,TO033,NO,,,Scheduled Maintenance
2025-05-26,TO101,YES,00:00,23:59,
2025-05-26,TO166,YES,00:00,23:59,
2025-05-26,TO175,YES,00:00,23:59,
2025-05-26,TO223,YES,00:00,23:59,
2025-05-26,TO317,YES,00:00,23:59,
2025-05-26,TO335,YES,00:00,23:59,
2025-05-27,BA259,YES,00:00,23:59,
2025-05-27,BA263,YES,00:00,23:59,
2025-05-27,DY018,YES,00:00,23:59,
2025-05-27,DY169,YES,00:00,23:59,
2025-05-27,OH197,YES,00:00,23:59,
2025-05-27,OH253,YES,00:00,23:59,
2025-05-27,OH333,YES,00:00,23:59,
2025-05-27,RA008,YES,00:00,23:59,
2025-05-27,RA204,YES,00:00,23:59,
2025-05-27,RA391,YES,00:00,23:59,
2025-05-27,TA049,YES,00:00,23:59,
2025-05-27,TA218,NO,,,Breakdown
2025-05-27,TA283,YES,00:00,23:59,
2025-05-27,TO021,YES,00:00,23:59,
2025-05-27,TO193,YES,00:00,23:59,
2025-05-27,TO284,YES,00:00,23:59,
2025-05-27,TO288,YES,00:00,23:59,
2025-05-27,TO351,YES,00:00,23:59,
2025-05-30,BA299,NO,,,In Use Elsewhere
2025-05-30,DY014,YES,00:00,23:59,
2025-05-30,DY279,YES,00:00,23:59,
2025-05-30,DY331,NO,,,Scheduled Maintenance
2025-05-30,DY353,NO,,,Breakdown
2025-05-30,DY356,YES,00:00,23:59,
2025-05-30,DY398,YES,00:00,23:59,
2025-05-30,OH301,YES,00:00,23:59,
2025-05-30,OH312,YES,00:00,23:59,
2025-05-30,OH318,YES,00:00,23:59,
2025-05-30,OH352,YES,00:00,23:59,
2025-05-30,RA051,NO,,,Scheduled Maintenance
2025-05-30,RA238,YES,00:00,23:59,
2025-05-30,RA303,NO,,,In Use Elsewhere
2025-05-30,RA307,YES,00:00,23:59,
2025-05-30,TA147,YES,00:00,23:59,
2025-05-30,TO047,YES,00:00,23:59,
2025-05-30,TO149,YES,00:00,23:59,
2025-05-30,TO223,YES,00:00,23:59,
2025-05-30,TO350,YES,00:00,23:59,
2025-06-01,DY181,YES,00:00,23:59,
2025-06-01,DY201,NO,,,Breakdown
2025-06-01,DY374,YES,00:00,23:59,
2025-06-01,OH072,YES,00:00,23:59,
2025-06-01,RA051,YES,00:00,23:59,
2025-06-01,RA073,YES,00:00,23:59,
2025-06-01,RA081,YES,00:00,23:59,
2025-06-01,RA136,YES,00:00,23:59,
2025-06-01,TA098,YES,00:00,23:59,
2025-06-01,TA131,YES,00:00,23:59,
2025-06-01,TA275,NO,,,Scheduled Maintenance
2025-06-01,TO028,YES,00:00,23:59,
2025-06-01,TO032,YES,00:00,23:59,
2025-06-01,TO106,YES,00:00,23:59,
2025-06-02,BA069,YES,00:00,23:59,
2025-06-02,BA170,YES,00:00,23:59,
2025-06-02,DY040,YES,00:00,23:59,
2025-06-02,DY138,YES,00:00,23:59,
2025-06-02,DY141,YES,00:00,23:59,
2025-06-02,DY178,YES,00:00,23:59,
2025-06-02,DY371,NO,,,Scheduled Maintenance
2025-06-02,OH010,YES,00:00,23:59,
2025-06-02,OH362,YES,00:00,23:59,
2025-06-02,RA360,YES,00:00,23:59,
2025-06-02,RA373,YES,00:00,23:59,
2025-06-02,RA387,YES,00:00,23:59,
2025-06-02,TA005,YES,00:00,23:59,
2025-06-02,TA120,YES,00:00,23:59,
2025-06-02,TA165,NO,,,Breakdown
2025-06-02,TA226,YES,00:00,23:59,
2025-06-02,TA292,YES,00:00,23:59,
2025-06-02,TO056,YES,00:00,23:59,
2025-06-02,TO106,YES,00:00,23:59,
2025-06-03,BA113,YES,00:00,23:59,
2025-06-03,BA386,YES,00:00,23:59,
2025-06-03,DY090,YES,00:00,23:59,
2025-06-03,DY224,YES,00:00,23:59,
2025-06-03,DY235,YES,00:00,23:59,
2025-06-03,DY328,YES,00:00,23:59,
2025-06-03,OH026,YES,00:00,23:59,
2025-06-03,OH059,YES,00:00,23:59,
2025-06-03,OH077,YES,00:00,23:59,
2025-06-03,OH245,NO,,,In Use Elsewhere
2025-06-03,OH318,YES,00:00,23:59,
2025-06-03,OH384,YES,00:00,23:59,
2025-06-03,RA087,YES,00:00,23:59,
2025-06-03,RA114,NO,,,Breakdown
2025-06-03,RA265,YES,00:00,23:59,
2025-06-03,RA268,YES,00:00,23:59,
2025-06-03,RA277,YES,00:00,23:59,
2025-06-03,TA171,YES,00:00,23:59,
2025-06-03,TA218,YES,00:00,23:59,
2025-06-03,TA222,YES,00:00,23:59,
2025-06-03,TA269,YES,00:00,23:59,
2025-06-04,BA102,YES,00:00,23:59,
2025-06-04,DY014,YES,00:00,23:59,
2025-06-04,DY067,YES,00:00,23:59,
2025-06-04,DY105,YES,00:00,23:59,
2025-06-04,DY181,YES,00:00,23:59,
2025-06-04,OH023,YES,00:00,23:59,
2025-06-04,OH071,YES,00:00,23:59,
2025-06-04,OH142,YES,00:00,23:59,
2025-06-04,OH189,YES,00:00,23:59,
2025-06-04,RA116,YES,00:00,23:59,
2025-06-04,RA306,YES,00:00,23:59,
2025-06-04,RA308,YES,00:00,23:59,
2025-06-04,RA397,YES,00:00,23:59,
2025-06-04,TA098,YES,00:00,23:59,
2025-06-04,TA229,YES,00:00,23:59,
2025-06-04,TO123,NO,,,Breakdown
2025-06-04,TO149,NO,,,Breakdown
2025-06-05,BA174,YES,00:00,23:59,
2025-06-05,BA247,YES,00:00,23:59,
2025-06-05,BA249,YES,00:00,23:59,
2025-06-05,BA266,YES,00:00,23:59,
2025-06-05,BA300,NO,,,Breakdown
2025-06-05,BA393,NO,,,In Use Elsewhere
2025-06-05,DY012,YES,00:00,23:59,
2025-06-05,DY161,NO,,,Scheduled Maintenance
2025-06-05,DY315,YES,00:00,23:59,
2025-06-05,OH077,YES,00:00,23:59,
2025-06-05,OH093,YES,00:00,23:59,
2025-06-05,OH176,YES,00:00,23:59,
2025-06-05,OH254,YES,00:00,23:59,
2025-06-05,OH311,YES,00:00,23:59,
2025-06-05,OH312,YES,00:00,23:59,
2025-06-05,OH347,YES,00:00,23:59,
2025-06-05,OH366,YES,00:00,23:59,
2025-06-05,RA011,YES,00:00,23:59,
2025-06-05,RA116,YES,00:00,23:59,
2025-06-05,RA177,YES,00:00,23:59,
2025-06-05,RA277,YES,00:00,23:59,
2025-06-05,TO033,YES,00:00,23:59,
2025-06-05,TO041,YES,00:00,23:59,
2025-06-05,TO112,NO,,,In Use Elsewhere
2025-06-06,BA113,YES,00:00,23:59,
2025-06-06,BA128,YES,00:00,23:59,
2025-06-06,BA293,YES,00:00,23:59,
2025-06-06,BA393,YES,00:00,23:59,
2025-06-06,DY060,NO,,,Breakdown
2025-06-06,DY135,YES,00:00,23:59,
2025-06-06,DY169,YES,00:00,23:59,
2025-06-06,DY244,YES,00:00,23:59,
2025-06-06,DY322,NO,,,Scheduled Maintenance
2025-06-06,OH007,YES,00:00,23:59,
2025-06-06,OH023,YES,00:00,23:59,
2025-06-06,OH025,YES,00:00,23:59,
2025-06-06,OH368,YES,00:00,23:59,
2025-06-06,OH390,YES,00:00,23:59,
2025-06-06,RA139,YES,00:00,23:59,
2025-06-06,RA192,YES,00:00,23:59,
2025-06-06,RA200,YES,00:00,23:59,
2025-06-06,RA231,NO,,,Scheduled Maintenance
2025-06-06,TA229,YES,00:00,23:59,
2025-06-06,TO002,YES,00:00,23:59,
2025-06-06,TO056,YES,00:00,23:59,
2025-06-06,TO123,YES,00:00,23:59,
2025-06-06,TO257,YES,00:00,23:59,
2025-06-08,BA022,YES,00:00,23:59,
2025-06-08,BA084,YES,00:00,23:59,
2025-06-08,BA247,YES,00:00,23:59,
2025-06-08,DY004,YES,00:00,23:59,
2025-06-08,DY040,YES,00:00,23:59,
2025-06-08,DY219,YES,00:00,23:59,
2025-06-08,DY309,YES,00:00,23:59,
2025-06-08,DY319,YES,00:00,23:59,
2025-06-08,DY327,YES,00:00,23:59,
2025-06-08,DY392,NO,,,Breakdown
2025-06-08,OH160,YES,00:00,23:59,
2025-06-08,OH197,YES,00:00,23:59,
2025-06-08,OH298,YES,00:00,23:59,
2025-06-08,RA168,YES,00:00,23:59,
2025-06-08,RA192,YES,00:00,23:59,
2025-06-08,TA065,YES,00:00,23:59,
2025-06-08,TA131,YES,00:00,23:59,
2025-06-08,TA233,YES,00:00,23:59,
2025-06-08,TA285,YES,00:00,23:59,
2025-06-08,TO149,YES,00:00,23:59,
2025-06-08,TO257,YES,00:00,23:59,
2025-06-11,BA324,NO,,,Breakdown
2025-06-11,BA344,YES,00:00,23:59,
2025-06-11,DY124,YES,00:00,23:59,
2025-06-11,DY389,YES,00:00,23:59,
2025-06-11,OH010,YES,00:00,23:59,
2025-06-11,OH077,YES,00:00,23:59,
2025-06-11,OH160,NO,,,In Use Elsewhere
2025-06-11,OH214,NO,,,Scheduled Maintenance
2025-06-11,OH239,YES,00:00,23:59,
2025-06-11,OH365,YES,00:00,23:59,
2025-06-11,RA029,YES,00:00,23:59,
2025-06-11,RA277,NO,,,In Use Elsewhere
2025-06-11,RA307,YES,00:00,23:59,
2025-06-11,RA329,YES,00:00,23:59,
2025-06-11,RA367,NO,,,In Use Elsewhere
2025-06-11,RA400,YES,00:00,23:59,
2025-06-11,TA107,YES,00:00,23:59,
2025-06-11,TA118,YES,00:00,23:59,
2025-06-11,TO041,YES,00:00,23:59,
2025-06-11,TO149,YES,00:00,23:59,
2025-06-11,TO267,YES,00:00,23:59,
2025-06-12,BA113,YES,00:00,23:59,
2025-06-12,BA263,YES,00:00,23:59,
2025-06-12,DY091,YES,00:00,23:59,
2025-06-12,DY194,YES,00:00,23:59,
2025-06-12,OH046,YES,00:00,23:59,
2025-06-12,OH125,YES,00:00,23:59,
2025-06-12,OH384,YES,00:00,23:59,
2025-06-12,RA085,YES,00:00,23:59,
2025-06-12,RA168,YES,00:00,23:59,
2025-06-12,RA190,YES,00:00,23:59,
2025-06-12,RA268,YES,00:00,23:59,
2025-06-12,RA354,YES,00:00,23:59,
2025-06-12,RA385,YES,00:00,23:59,
2025-06-12,TA310,NO,,,In Use Elsewhere
2025-06-12,TO056,YES,00:00,23:59,
2025-06-12,TO179,YES,00:00,23:59,
2025-06-12,TO316,YES,00:00,23:59,
2025-06-15,BA188,YES,00:00,23:59,
2025-06-15,BA323,YES,00:00,23:59,
2025-06-15,DY091,YES,00:00,23:59,
2025-06-15,DY122,NO,,,Scheduled Maintenance
2025-06-15,DY369,YES,00:00,23:59,
2025-06-15,OH050,YES,00:00,23:59,
2025-06-15,OH092,NO,,,Breakdown
2025-06-15,OH103,YES,00:00,23:59,
2025-06-15,RA013,YES,00:00,23:59,
2025-06-15,RA035,NO,,,Breakdown
2025-06-15,RA303,NO,,,In Use Elsewhere
2025-06-15,RA340,YES,00:00,23:59,
2025-06-15,RA375,YES,00:00,23:59,
2025-06-15,RA385,YES,00:00,23:59,
2025-06-15,TO032,YES,00:00,23:59,
2025-06-15,TO129,YES,00:00,23:59,
2025-06-15,TO305,YES,00:00,23:59,
2025-06-16,BA042,NO,,,In Use Elsewhere
2025-06-16,BA104,YES,00:00,23:59,
2025-06-16,BA151,YES,00:00,23:59,
2025-06-16,BA386,YES,00:00,23:59,
2025-06-16,DY070,YES,00:00,23:59,
2025-06-16,DY105,YES,00:00,23:59,
2025-06-16,DY219,NO,,,Scheduled Maintenance
2025-06-16,DY246,YES,00:00,23:59,
2025-06-16,DY380,YES,00:00,23:59,
2025-06-16,OH072,YES,00:00,23:59,
2025-06-16,OH111,YES,00:00,23:59,
2025-06-16,OH191,YES,00:00,23:59,
2025-06-16,OH207,NO,,,In Use Elsewhere
2025-06-16,RA008,YES,00:00,23:59,
2025-06-16,RA013,YES,00:00,23:59,
2025-06-16,RA035,YES,00:00,23:59,
2025-06-16,RA238,YES,00:00,23:59,
2025-06-16,RA375,YES,00:00,23:59,
2025-06-16,TA054,YES,00:00,23:59,
2025-06-16,TA150,YES,00:00,23:59,
2025-06-16,TA396,YES,00:00,23:59,
2025-06-16,TO047,YES,00:00,23:59,
2025-06-16,TO317,YES,00:00,23:59,
2025-06-18,BA104,YES,00:00,23:59,
2025-06-18,DY001,YES,00:00,23:59,
2025-06-18,DY055,YES,00:00,23:59,
2025-06-18,DY091,YES,00:00,23:59,
2025-06-18,DY138,YES,00:00,23:59,
2025-06-18,RA011,YES,00:00,23:59,
2025-06-18,RA238,YES,00:00,23:59,
2025-06-18,RA261,YES,00:00,23:59,
2025-06-18,RA367,YES,00:00,23:59,
2025-06-18,RA397,YES,00:00,23:59,
2025-06-18,TA005,YES,00:00,23:59,
2025-06-18,TA291,YES,00:00,23:59,
2025-06-18,TA325,YES,00:00,23:59,
2025-06-18,TO021,YES,00:00,23:59,
2025-06-18,TO030,YES,00:00,23:59,
2025-06-18,TO351,YES,00:00,23:59,
2025-06-19,BA095,YES,00:00,23:59,
2025-06-19,BA170,YES,00:00,23:59,
2025-06-19,BA247,NO,,,Scheduled Maintenance
2025-06-19,DY090,NO,,,Breakdown
2025-06-19,DY091,YES,00:00,23:59,
2025-06-19,DY133,YES,00:00,23:59,
2025-06-19,DY219,YES,00:00,23:59,
2025-06-19,OH026,YES,00:00,23:59,
2025-06-19,OH189,YES,00:00,23:59,
2025-06-19,RA048,YES,00:00,23:59,
2025-06-19,RA114,NO,,,In Use Elsewhere
2025-06-19,RA240,NO,,,Breakdown
2025-06-19,TA147,YES,00:00,23:59,
2025-06-19,TA171,YES,00:00,23:59,
2025-06-19,TA205,YES,00:00,23:59,
2025-06-19,TA361,YES,00:00,23:59,
2025-06-19,TO326,YES,00:00,23:59,
2025-06-21,BA064,YES,00:00,23:59,
2025-06-21,BA145,YES,00:00,23:59,
2025-06-21,BA242,YES,00:00,23:59,
2025-06-21,BA358,YES,00:00,23:59,
2025-06-21,DY124,NO,,,In Use Elsewhere
2025-06-21,DY133,YES,00:00,23:59,
2025-06-21,DY180,YES,00:00,23:59,
2025-06-21,DY237,NO,,,Breakdown
2025-06-21,DY309,NO,,,In Use Elsewhere
2025-06-21,DY327,NO,,,In Use Elsewhere
2025-06-21,OH195,YES,00:00,23:59,
2025-06-21,OH213,YES,00:00,23:59,
2025-06-21,OH312,YES,00:00,23:59,
2025-06-21,OH352,YES,00:00,23:59,
2025-06-21,OH357,YES,00:00,23:59,
2025-06-21,RA261,YES,00:00,23:59,
2025-06-21,RA388,YES,00:00,23:59,
2025-06-21,TA027,YES,00:00,23:59,
2025-06-21,TA068,YES,00:00,23:59,
2025-06-21,TA108,NO,,,Scheduled Maintenance
2025-06-21,TA120,YES,00:00,23:59,
2025-06-21,TA137,YES,00:00,23:59,
2025-06-21,TA215,YES,00:00,23:59,
2025-06-21,TO166,YES,00:00,23:59,
2025-06-21,TO267,YES,00:00,23:59,
2025-06-23,BA324,YES,00:00,23:59,
2025-06-23,DY001,NO,,,Scheduled Maintenance
2025-06-23,DY380,YES,00:00,23:59,
2025-06-23,OH015,YES,00:00,23:59,
2025-06-23,OH182,YES,00:00,23:59,
2025-06-23,OH191,YES,00:00,23:59,
2025-06-23,OH270,YES,00:00,23:59,
2025-06-23,OH294,YES,00:00,23:59,
2025-06-23,RA013,NO,,,Breakdown
2025-06-23,RA024,YES,00:00,23:59,
2025-06-23,RA062,YES,00:00,23:59,
2025-06-23,RA192,YES,00:00,23:59,
2025-06-23,RA198,YES,00:00,23:59,
2025-06-23,RA252,YES,00:00,23:59,
