section_id,from_station,to_station,hour_of_day,trains_count,traffic_level
RNPR-SLS,RNPR,SLS,16,1,LOW
RNPR-SLS,RNPR,SLS,17,1,LOW
RNPR-SLS,RNPR,SLS,19,2,LOW
RNPR-SLS,RNPR,SLS,20,2,LOW
RNPR-STN,RNPR,STN,6,1,LOW
RNPR-STN,RNPR,STN,9,1,LOW
RNPR-STN,RNPR,STN,18,1,LOW
RNPR-STN,RNPR,STN,20,1,LOW
RNR-UBL,RNR,UBL,10,1,LOW
RNRD-TKA,RNRD,TKA,8,2,LOW
RNRD-TKA,RNRD,TKA,13,1,LOW
RNRD-TKA,RNRD,TKA,18,1,LOW
RNT-SWM,RNT,SWM,0,1,LOW
RNT-SWM,RNT,SWM,5,1,LOW
RNT-SWM,RNT,SWM,9,2,LOW
RNT-SWM,RNT,SWM,13,1,LOW
RNT-SWM,RNT,SWM,16,1,LOW
RNT-SWM,RNT,SWM,18,1,LOW
RNT-SWM,RNT,SWM,23,1,LOW
RNX-RWA,RNX,RWA,3,1,LOW
RNX-RWA,RNX,RWA,5,1,LOW
RNX-RWA,RNX,RWA,6,1,LOW
RNX-RWA,RNX,RWA,7,1,LOW
RNX-RWA,RNX,RWA,8,1,LOW
RNX-RWA,RNX,RWA,9,1,LOW
RNX-RWA,RNX,RWA,11,1,LOW
RNX-RWA,RNX,RWA,12,1,LOW
RNX-RWA,RNX,RWA,14,1,LOW
RNX-RWA,RNX,RWA,15,1,LOW
RNX-RWA,RNX,RWA,17,2,LOW
RNX-RWA,RNX,RWA,18,1,LOW
RNX-RWA,RNX,RWA,20,2,LOW
RNY-RPAN,RNY,RPAN,0,1,LOW
RNY-RPAN,RNY,RPAN,23,1,LOW
RNY-TNL,RNY,TNL,1,1,LOW
RNY-TNL,RNY,TNL,8,1,LOW
RNY-TNL,RNY,TNL,16,1,LOW
RNY-TNL,RNY,TNL,23,1,LOW
ROA-SPJ,ROA,SPJ,0,1,LOW
ROA-SPJ,ROA,SPJ,5,1,LOW
ROA-SPJ,ROA,SPJ,6,1,LOW
ROA-SPJ,ROA,SPJ,7,1,LOW
ROA-SPJ,ROA,SPJ,11,1,LOW
ROA-SPJ,ROA,SPJ,14,1,LOW
ROA-SPJ,ROA,SPJ,16,1,LOW
ROA-SPJ,ROA,SPJ,19,1,LOW
ROHN-SPZ,ROHN,SPZ,4,1,LOW
ROHN-SPZ,ROHN,SPZ,5,1,LOW
ROHN-SPZ,ROHN,SPZ,6,2,LOW
ROHN-SPZ,ROHN,SPZ,7,2,LOW
ROHN-SPZ,ROHN,SPZ,8,2,LOW
ROHN-SPZ,ROHN,SPZ,9,2,LOW
ROHN-SPZ,ROHN,SPZ,10,1,LOW
ROHN-SPZ,ROHN,SPZ,11,1,LOW
ROHN-SPZ,ROHN,SPZ,13,2,LOW
ROHN-SPZ,ROHN,SPZ,16,1,LOW
ROHN-SPZ,ROHN,SPZ,17,2,LOW
ROHN-SPZ,ROHN,SPZ,18,3,MEDIUM
ROHN-SPZ,ROHN,SPZ,19,1,LOW
ROHN-SPZ,ROHN,SPZ,20,3,MEDIUM
ROHN-SPZ,ROHN,SPZ,21,2,LOW
ROI-SIP,ROI,SIP,6,1,LOW
ROI-SIP,ROI,SIP,7,1,LOW
ROI-SIP,ROI,SIP,18,1,LOW
ROI-SIP,ROI,SIP,20,1,LOW
ROI-STW,ROI,STW,6,1,LOW
ROI-STW,ROI,STW,7,2,LOW
ROI-STW,ROI,STW,8,1,LOW
ROI-STW,ROI,STW,10,1,LOW
ROI-STW,ROI,STW,14,1,LOW
ROI-STW,ROI,STW,17,1,LOW
ROI-STW,ROI,STW,18,1,LOW
ROI-STW,ROI,STW,19,2,LOW
ROK-SMF,ROK,SMF,7,2,LOW
ROK-SMF,ROK,SMF,8,3,MEDIUM
ROK-SMF,ROK,SMF,9,1,LOW
ROK-SMF,ROK,SMF,13,1,LOW
ROK-SMF,ROK,SMF,16,1,LOW
ROK-SMF,ROK,SMF,17,1,LOW
ROK-SMF,ROK,SMF,18,3,MEDIUM
ROK-SMF,ROK,SMF,19,1,LOW
ROK-SMF,ROK,SMF,20,1,LOW
ROK-SPZ,ROK,SPZ,3,1,LOW
ROK-SPZ,ROK,SPZ,6,1,LOW
ROK-SPZ,ROK,SPZ,7,1,LOW
ROK-SPZ,ROK,SPZ,11,1,LOW
ROK-SPZ,ROK,SPZ,12,1,LOW
ROK-SPZ,ROK,SPZ,14,2,LOW
ROK-SPZ,ROK,SPZ,16,1,LOW
ROK-SPZ,ROK,SPZ,19,2,LOW
ROK-SPZ,ROK,SPZ,21,1,LOW
ROL-SYE,ROL,SYE,7,1,LOW
ROL-SYE,ROL,SYE,8,1,LOW
ROL-SYE,ROL,SYE,10,1,LOW
ROL-SYE,ROL,SYE,11,1,LOW
ROL-SYE,ROL,SYE,13,1,LOW
ROL-SYE,ROL,SYE,15,1,LOW
ROL-SYE,ROL,SYE,19,1,LOW
ROL-SYE,ROL,SYE,20,1,LOW
ROP-TKH,ROP,TKH,4,1,LOW
ROP-TKH,ROP,TKH,6,2,LOW
ROP-TKH,ROP,TKH,9,1,LOW
ROP-TKH,ROP,TKH,10,1,LOW
ROP-TKH,ROP,TKH,14,1,LOW
ROP-TKH,ROP,TKH,15,1,LOW
ROP-TKH,ROP,TKH,20,2,LOW
ROP-TKH,ROP,TKH,22,1,LOW
ROZA-SPC,ROZA,SPC,23,2,LOW
ROZA-SPN,ROZA,SPN,0,1,LOW
ROZA-SPN,ROZA,SPN,2,1,LOW
ROZA-SPN,ROZA,SPN,3,2,LOW
ROZA-SPN,ROZA,SPN,4,2,LOW
ROZA-SPN,ROZA,SPN,6,1,LOW
ROZA-SPN,ROZA,SPN,7,1,LOW
ROZA-SPN,ROZA,SPN,9,1,LOW
ROZA-SPN,ROZA,SPN,11,2,LOW
ROZA-SPN,ROZA,SPN,13,2,LOW
ROZA-SPN,ROZA,SPN,16,1,LOW
ROZA-SPN,ROZA,SPN,17,1,LOW
ROZA-SPN,ROZA,SPN,18,2,LOW
ROZA-SPN,ROZA,SPN,19,1,LOW
ROZA-SPN,ROZA,SPN,21,1,LOW
ROZA-SPN,ROZA,SPN,22,1,LOW
ROZA-SPN,ROZA,SPN,23,2,LOW
ROZA-SXK,ROZA,SXK,6,1,LOW
ROZA-SXK,ROZA,SXK,7,1,LOW
ROZA-SXK,ROZA,SXK,8,1,LOW
ROZA-SXK,ROZA,SXK,10,1,LOW
ROZA-SXK,ROZA,SXK,12,2,LOW
ROZA-SXK,ROZA,SXK,14,1,LOW
ROZA-SXK,ROZA,SXK,20,3,MEDIUM
ROZA-UCH,ROZA,UCH,7,1,LOW
ROZA-UCH,ROZA,UCH,11,1,LOW
ROZA-UCH,ROZA,UCH,15,2,LOW
ROZA-UCH,ROZA,UCH,19,1,LOW
RPAN-TKTB,RPAN,TKTB,4,1,LOW
RPAN-TKTB,RPAN,TKTB,6,1,LOW
RPAN-TKTB,RPAN,TKTB,7,1,LOW
RPAN-TKTB,RPAN,TKTB,9,1,LOW
RPAN-TKTB,RPAN,TKTB,11,1,LOW
RPAN-TKTB,RPAN,TKTB,15,2,LOW
RPAN-TKTB,RPAN,TKTB,17,1,LOW
RPAN-TKTB,RPAN,TKTB,22,1,LOW
RPAN-TKTB,RPAN,TKTB,23,1,LOW
RPAN-ULG,RPAN,ULG,7,1,LOW
RPAN-ULG,RPAN,ULG,17,1,LOW
RPAN-VNE,RPAN,VNE,1,1,LOW
RPAN-VNE,RPAN,VNE,6,1,LOW
RPAN-VNE,RPAN,VNE,18,1,LOW
RPAN-VNE,RPAN,VNE,22,1,LOW
RPAR-SASN,RPAR,SASN,6,1,LOW
RPAR-SASN,RPAR,SASN,19,1,LOW
RPAR-SIR,RPAR,SIR,8,1,LOW
RPAR-SIR,RPAR,SIR,13,1,LOW
RPD-VYK,RPD,VYK,4,1,LOW
RPD-VYK,RPD,VYK,10,1,LOW
RPD-VYK,RPD,VYK,12,1,LOW
RPD-VYK,RPD,VYK,15,1,LOW
RPD-VYK,RPD,VYK,17,1,LOW
RPD-VYK,RPD,VYK,19,1,LOW
RPH-SDLE,RPH,SDLE,3,1,LOW
RPH-SDLE,RPH,SDLE,4,1,LOW
RPH-SDLE,RPH,SDLE,5,1,LOW
RPH-SDLE,RPH,SDLE,6,1,LOW
RPH-SDLE,RPH,SDLE,7,4,MEDIUM
RPH-SDLE,RPH,SDLE,9,2,LOW
RPH-SDLE,RPH,SDLE,10,1,LOW
RPH-SDLE,RPH,SDLE,11,1,LOW
RPH-SDLE,RPH,SDLE,12,1,LOW
RPH-SDLE,RPH,SDLE,13,1,LOW
RPH-SDLE,RPH,SDLE,14,1,LOW
RPH-SDLE,RPH,SDLE,15,1,LOW
RPH-SDLE,RPH,SDLE,16,1,LOW
RPH-SDLE,RPH,SDLE,17,2,LOW
RPH-SDLE,RPH,SDLE,19,2,LOW
RPH-SDLE,RPH,SDLE,20,2,LOW
RPH-SDLE,RPH,SDLE,22,2,LOW
RPH-SDLE,RPH,SDLE,23,1,LOW
RPH-SNT,RPH,SNT,0,4,MEDIUM
RPH-SNT,RPH,SNT,1,2,LOW
RPH-SNT,RPH,SNT,2,2,LOW
RPH-SNT,RPH,SNT,3,2,LOW
RPH-SNT,RPH,SNT,4,2,LOW
RPH-SNT,RPH,SNT,5,2,LOW
RPH-SNT,RPH,SNT,8,1,LOW
RPH-SNT,RPH,SNT,9,4,MEDIUM
RPH-SNT,RPH,SNT,10,1,LOW
RPH-SNT,RPH,SNT,11,1,LOW
RPH-SNT,RPH,SNT,12,1,LOW
RPH-SNT,RPH,SNT,14,1,LOW
RPH-SNT,RPH,SNT,15,3,MEDIUM
RPH-SNT,RPH,SNT,16,1,LOW
RPH-SNT,RPH,SNT,18,1,LOW
RPH-SNT,RPH,SNT,22,1,LOW
RPH-SNT,RPH,SNT,23,2,LOW
RPH-SURI,RPH,SURI,1,1,LOW
RPH-SURI,RPH,SURI,4,1,LOW
RPH-SURI,RPH,SURI,6,2,LOW
RPH-SURI,RPH,SURI,10,3,MEDIUM
RPH-SURI,RPH,SURI,14,1,LOW
RPH-TPF,RPH,TPF,5,1,LOW
RPH-TPF,RPH,TPF,6,1,LOW
RPH-TPF,RPH,TPF,7,3,MEDIUM
RPH-TPF,RPH,TPF,8,2,LOW
RPH-TPF,RPH,TPF,9,1,LOW
RPH-TPF,RPH,TPF,11,2,LOW
RPH-TPF,RPH,TPF,12,1,LOW
RPH-TPF,RPH,TPF,13,1,LOW
RPH-TPF,RPH,TPF,14,2,LOW
RPH-TPF,RPH,TPF,15,2,LOW
RPH-TPF,RPH,TPF,16,2,LOW
RPH-TPF,RPH,TPF,18,1,LOW
RPH-TPF,RPH,TPF,19,2,LOW
RPH-TPF,RPH,TPF,21,1,LOW
RPH-TPF,RPH,TPF,22,1,LOW
RPH-UDL,RPH,UDL,10,1,LOW
RPJ-SBJ,RPJ,SBJ,6,2,LOW
RPJ-SBJ,RPJ,SBJ,8,2,LOW
RPJ-SBJ,RPJ,SBJ,9,2,LOW
RPJ-SBJ,RPJ,SBJ,12,1,LOW
RPJ-SBJ,RPJ,SBJ,14,1,LOW
RPJ-SBJ,RPJ,SBJ,15,1,LOW
RPJ-SBJ,RPJ,SBJ,16,1,LOW
RPJ-SBJ,RPJ,SBJ,17,1,LOW
RPJ-SBJ,RPJ,SBJ,19,2,LOW
RPJ-SBJ,RPJ,SBJ,20,1,LOW
RPJ-SIR,RPJ,SIR,0,1,LOW
RPJ-SIR,RPJ,SIR,2,4,MEDIUM
RPJ-SIR,RPJ,SIR,3,3,MEDIUM
RPJ-SIR,RPJ,SIR,4,2,LOW
RPJ-SIR,RPJ,SIR,5,1,LOW
RPJ-SIR,RPJ,SIR,6,1,LOW
RPJ-SIR,RPJ,SIR,7,1,LOW
RPJ-SIR,RPJ,SIR,8,1,LOW
RPJ-SIR,RPJ,SIR,9,1,LOW
RPJ-SIR,RPJ,SIR,10,2,LOW
RPJ-SIR,RPJ,SIR,12,1,LOW
RPJ-SIR,RPJ,SIR,15,2,LOW
RPJ-SIR,RPJ,SIR,16,1,LOW
RPJ-SIR,RPJ,SIR,17,1,LOW
RPJ-SIR,RPJ,SIR,18,2,LOW
RPJ-SIR,RPJ,SIR,20,2,LOW
RPJ-SIR,RPJ,SIR,21,2,LOW
RPJ-SIR,RPJ,SIR,22,2,LOW
RPJ-SIR,RPJ,SIR,23,2,LOW
RPJ-SMU,RPJ,SMU,6,3,MEDIUM
RPJ-SMU,RPJ,SMU,8,3,MEDIUM
RPJ-SMU,RPJ,SMU,9,2,LOW
RPJ-SMU,RPJ,SMU,11,2,LOW
RPJ-SMU,RPJ,SMU,12,1,LOW
RPJ-SMU,RPJ,SMU,15,2,LOW
RPJ-SMU,RPJ,SMU,16,1,LOW
RPJ-SMU,RPJ,SMU,17,2,LOW
RPJ-SMU,RPJ,SMU,18,2,LOW
RPJ-SMU,RPJ,SMU,19,2,LOW
RPJ-SMU,RPJ,SMU,20,1,LOW
RPJ-SMU,RPJ,SMU,22,1,LOW
RPJ-UBC,RPJ,UBC,0,1,LOW
RPJ-UBC,RPJ,UBC,1,1,LOW
RPJ-UBC,RPJ,UBC,2,1,LOW
RPJ-UBC,RPJ,UBC,3,4,MEDIUM
RPJ-UBC,RPJ,UBC,4,4,MEDIUM
RPJ-UBC,RPJ,UBC,5,1,LOW
RPJ-UBC,RPJ,UBC,6,1,LOW
RPJ-UBC,RPJ,UBC,8,1,LOW
RPJ-UBC,RPJ,UBC,9,3,MEDIUM
RPJ-UBC,RPJ,UBC,14,1,LOW
RPJ-UBC,RPJ,UBC,16,2,LOW
RPJ-UBC,RPJ,UBC,17,2,LOW
RPJ-UBC,RPJ,UBC,18,3,MEDIUM
RPJ-UBC,RPJ,UBC,20,2,LOW
RPJ-UBC,RPJ,UBC,21,1,LOW
RPJ-UBC,RPJ,UBC,22,2,LOW
RPJ-UBC,RPJ,UBC,23,4,MEDIUM
RPJ-UMB,RPJ,UMB,0,1,LOW
RPJ-UMB,RPJ,UMB,1,1,LOW
RPJ-UMB,RPJ,UMB,2,1,LOW
RPJ-UMB,RPJ,UMB,3,1,LOW
RPJ-UMB,RPJ,UMB,4,1,LOW
RPJ-UMB,RPJ,UMB,5,1,LOW
RPJ-UMB,RPJ,UMB,7,1,LOW
RPJ-UMB,RPJ,UMB,9,3,MEDIUM
RPJ-UMB,RPJ,UMB,10,2,LOW
RPJ-UMB,RPJ,UMB,11,2,LOW
RPJ-UMB,RPJ,UMB,12,1,LOW
RPJ-UMB,RPJ,UMB,14,1,LOW
RPJ-UMB,RPJ,UMB,15,1,LOW
RPJ-UMB,RPJ,UMB,16,1,LOW
RPJ-UMB,RPJ,UMB,18,1,LOW
RPJ-UMB,RPJ,UMB,19,2,LOW
RPJ-UMB,RPJ,UMB,20,1,LOW
RPJ-UMB,RPJ,UMB,21,1,LOW
RPJ-UMB,RPJ,UMB,22,2,LOW
RPK-SKP,RPK,SKP,5,1,LOW
RPK-SKP,RPK,SKP,6,1,LOW
RPK-SKP,RPK,SKP,7,2,LOW
RPK-SKP,RPK,SKP,8,1,LOW
RPK-SKP,RPK,SKP,9,2,LOW
RPK-SKP,RPK,SKP,11,1,LOW
RPK-SKP,RPK,SKP,13,1,LOW
RPK-SKP,RPK,SKP,17,2,LOW
RPK-SKP,RPK,SKP,18,3,MEDIUM
RPK-SKP,RPK,SKP,21,1,LOW
RPK-SKP,RPK,SKP,22,1,LOW
RPM-WST,RPM,WST,1,1,LOW
RPM-WST,RPM,WST,4,3,MEDIUM
RPM-WST,RPM,WST,5,7,MEDIUM
RPM-WST,RPM,WST,6,6,MEDIUM
RPM-WST,RPM,WST,7,5,MEDIUM
RPM-WST,RPM,WST,8,7,MEDIUM
RPM-WST,RPM,WST,9,17,VERY_HIGH
RPM-WST,RPM,WST,10,4,MEDIUM
RPM-WST,RPM,WST,11,2,LOW
RPM-WST,RPM,WST,12,6,MEDIUM
RPM-WST,RPM,WST,13,6,MEDIUM
RPM-WST,RPM,WST,14,5,MEDIUM
RPM-WST,RPM,WST,15,6,MEDIUM
RPM-WST,RPM,WST,16,3,MEDIUM
RPM-WST,RPM,WST,17,10,HIGH
RPM-WST,RPM,WST,18,9,HIGH
RPM-WST,RPM,WST,19,8,HIGH
RPM-WST,RPM,WST,20,5,MEDIUM
RPM-WST,RPM,WST,21,7,MEDIUM
RPM-WST,RPM,WST,22,1,LOW
RPM-WST,RPM,WST,23,2,LOW
RPMN-SMQL,RPMN,SMQL,6,1,LOW
RPMN-SNAP,RPMN,SNAP,7,1,LOW
RPMN-SNAP,RPMN,SNAP,9,1,LOW
RPMN-SNAP,RPMN,SNAP,10,1,LOW
RPMN-SNAP,RPMN,SNAP,11,1,LOW
RPMN-SNAP,RPMN,SNAP,13,1,LOW
RPMN-SNAP,RPMN,SNAP,15,1,LOW
RPMN-SNAP,RPMN,SNAP,16,1,LOW
RPMN-SNAP,RPMN,SNAP,17,1,LOW
RPMN-SNAP,RPMN,SNAP,18,1,LOW
RPMN-SNAP,RPMN,SNAP,19,1,LOW
RPMN-THBN,RPMN,THBN,6,1,LOW
RPMN-THBN,RPMN,THBN,20,1,LOW
RPMN-TPZ,RPMN,TPZ,3,1,LOW
RPMN-TPZ,RPMN,TPZ,6,1,LOW
RPMN-TPZ,RPMN,TPZ,7,1,LOW
RPMN-TPZ,RPMN,TPZ,20,1,LOW
RPR-SKRI,RPR,SKRI,10,1,LOW
RPR-SKRI,RPR,SKRI,12,1,LOW
RPR-SKRI,RPR,SKRI,14,1,LOW
RPR-SKRI,RPR,SKRI,17,1,LOW
RPR-SKRI,RPR,SKRI,19,1,LOW
RPR-TWG,RPR,TWG,3,1,LOW
RPR-TWG,RPR,TWG,5,1,LOW
RPR-TWG,RPR,TWG,7,2,LOW
RPR-TWG,RPR,TWG,9,1,LOW
RPR-TWG,RPR,TWG,10,1,LOW
RPR-TWG,RPR,TWG,12,3,MEDIUM
RPR-TWG,RPR,TWG,14,1,LOW
RPR-TWG,RPR,TWG,16,2,LOW
RPR-TWG,RPR,TWG,17,2,LOW
RPR-TWG,RPR,TWG,19,1,LOW
RPR-TWG,RPR,TWG,21,1,LOW
RPR-TWG,RPR,TWG,22,1,LOW
RPR-TWG,RPR,TWG,23,1,LOW
RPRL-UGD,RPRL,UGD,5,2,LOW
RPRL-UGD,RPRL,UGD,7,1,LOW
RPRL-UGD,RPRL,UGD,8,1,LOW
RPRL-UGD,RPRL,UGD,9,1,LOW
RPRL-UGD,RPRL,UGD,10,1,LOW
RPRL-UGD,RPRL,UGD,12,2,LOW
RPRL-UGD,RPRL,UGD,14,1,LOW
RPRL-UGD,RPRL,UGD,18,3,MEDIUM
RPRL-UGD,RPRL,UGD,20,2,LOW
RPY-TLL,RPY,TLL,7,1,LOW
RPY-TLL,RPY,TLL,8,1,LOW
RPZ-UDZ,RPZ,UDZ,0,2,LOW
RPZ-UDZ,RPZ,UDZ,1,1,LOW
RPZ-UDZ,RPZ,UDZ,2,1,LOW
RPZ-UDZ,RPZ,UDZ,3,1,LOW
RPZ-UDZ,RPZ,UDZ,6,3,MEDIUM
RPZ-UDZ,RPZ,UDZ,7,1,LOW
RPZ-UDZ,RPZ,UDZ,8,3,MEDIUM
RPZ-UDZ,RPZ,UDZ,9,1,LOW
RPZ-UDZ,RPZ,UDZ,11,1,LOW
RPZ-UDZ,RPZ,UDZ,13,2,LOW
RPZ-UDZ,RPZ,UDZ,14,1,LOW
RPZ-UDZ,RPZ,UDZ,15,1,LOW
RPZ-UDZ,RPZ,UDZ,16,2,LOW
RPZ-UDZ,RPZ,UDZ,17,1,LOW
RPZ-UDZ,RPZ,UDZ,18,1,LOW
RPZ-UDZ,RPZ,UDZ,19,2,LOW
RPZ-UDZ,RPZ,UDZ,20,2,LOW
RPZ-UDZ,RPZ,UDZ,21,3,MEDIUM
RPZ-UDZ,RPZ,UDZ,22,1,LOW
RPZ-UDZ,RPZ,UDZ,23,1,LOW
RRB-SPV,RRB,SPV,5,1,LOW
RRB-SPV,RRB,SPV,8,2,LOW
RRB-SPV,RRB,SPV,17,1,LOW
RRB-SPV,RRB,SPV,19,1,LOW
RRB-SPV,RRB,SPV,21,1,LOW
RRB-TKE,RRB,TKE,0,1,LOW
RRB-TKE,RRB,TKE,3,2,LOW
RRB-TKE,RRB,TKE,7,1,LOW
RRB-TKE,RRB,TKE,9,1,LOW
RRB-TKE,RRB,TKE,11,2,LOW
RRB-TKE,RRB,TKE,13,1,LOW
RRB-TKE,RRB,TKE,14,1,LOW
RRB-TKE,RRB,TKE,15,1,LOW
RRB-TKE,RRB,TKE,16,1,LOW
RRB-TKE,RRB,TKE,17,1,LOW
RRB-TKE,RRB,TKE,18,1,LOW
RRB-TKE,RRB,TKE,23,1,LOW
RRI-TKMY,RRI,TKMY,0,1,LOW
RRI-TKMY,RRI,TKMY,6,1,LOW
RRI-TKMY,RRI,TKMY,7,1,LOW
RRI-TKMY,RRI,TKMY,14,1,LOW
RRI-TKMY,RRI,TKMY,15,1,LOW
RRI-TKMY,RRI,TKMY,19,1,LOW
RRI-VBR,RRI,VBR,0,1,LOW
RRI-VBR,RRI,VBR,5,1,LOW
RRI-VBR,RRI,VBR,7,1,LOW
RRI-VBR,RRI,VBR,14,1,LOW
RRI-VBR,RRI,VBR,15,1,LOW
RRI-VBR,RRI,VBR,19,1,LOW
RRJ-TKPY,RRJ,TKPY,9,1,LOW
RRJ-TKPY,RRJ,TKPY,10,1,LOW
RRJ-TKPY,RRJ,TKPY,15,1,LOW
RRJ-TKPY,RRJ,TKPY,16,1,LOW
RRL-TAR,RRL,TAR,4,1,LOW
RRL-TAR,RRL,TAR,8,2,LOW
RRL-TAR,RRL,TAR,10,1,LOW
RRL-TAR,RRL,TAR,11,2,LOW
RRL-TAR,RRL,TAR,14,1,LOW
RRL-TAR,RRL,TAR,15,1,LOW
RRL-TAR,RRL,TAR,16,1,LOW
RRL-TAR,RRL,TAR,19,2,LOW
RRL-TAR,RRL,TAR,22,1,LOW
RRS-TQA,RRS,TQA,6,1,LOW
RRS-TQA,RRS,TQA,17,1,LOW
RSG-VSU,RSG,VSU,3,1,LOW
RSG-VSU,RSG,VSU,5,1,LOW
RSG-VSU,RSG,VSU,6,1,LOW
RSG-VSU,RSG,VSU,7,2,LOW
RSG-VSU,RSG,VSU,9,1,LOW
RSG-VSU,RSG,VSU,10,1,LOW
RSG-VSU,RSG,VSU,11,1,LOW
RSG-VSU,RSG,VSU,12,1,LOW
RSG-VSU,RSG,VSU,15,1,LOW
RSG-VSU,RSG,VSU,16,1,LOW
RSG-VSU,RSG,VSU,17,1,LOW
RSG-VSU,RSG,VSU,18,1,LOW
RSG-VSU,RSG,VSU,19,1,LOW
RSG-VSU,RSG,VSU,20,2,LOW
RSG-VSU,RSG,VSU,21,2,LOW
RSG-VSU,RSG,VSU,22,2,LOW
RSG-VSU,RSG,VSU,23,1,LOW
RSR-RTP,RSR,RTP,4,1,LOW
RSR-RTP,RSR,RTP,5,1,LOW
RSR-RTP,RSR,RTP,20,1,LOW
RSR-RTP,RSR,RTP,21,1,LOW
RSR-SNRA,RSR,SNRA,5,1,LOW
RSR-SNRA,RSR,SNRA,6,1,LOW
RSR-SNRA,RSR,SNRA,9,1,LOW
RSR-SNRA,RSR,SNRA,17,1,LOW
RSR-SNRA,RSR,SNRA,19,1,LOW
RSR-SNRA,RSR,SNRA,20,1,LOW
RSWN-SAHI,RSWN,SAHI,3,1,LOW
RSWN-SAHI,RSWN,SAHI,5,2,LOW
RSWN-SAHI,RSWN,SAHI,6,1,LOW
RSWN-SAHI,RSWN,SAHI,9,1,LOW
RSWN-SAHI,RSWN,SAHI,18,1,LOW
RSWN-SAHI,RSWN,SAHI,20,1,LOW
RSYI-SMNE,RSYI,SMNE,6,1,LOW
RSYI-SMNE,RSYI,SMNE,7,1,LOW
RSYI-SMNE,RSYI,SMNE,11,1,LOW
RSYI-SMNE,RSYI,SMNE,17,1,LOW
RSYI-SMNE,RSYI,SMNE,18,1,LOW
RTA-VJP,RTA,VJP,7,1,LOW
RTA-VJP,RTA,VJP,10,2,LOW
RTA-VJP,RTA,VJP,12,2,LOW
RTA-VJP,RTA,VJP,18,1,LOW
RTG-SN,RTG,SN,9,1,LOW
RTG-SN,RTG,SN,13,1,LOW
RTG-TDH,RTG,TDH,10,1,LOW
RTG-TDH,RTG,TDH,12,1,LOW
RTGH-SUJH,RTGH,SUJH,4,1,LOW
RTGH-SUJH,RTGH,SUJH,5,1,LOW
RTGH-SUJH,RTGH,SUJH,9,2,LOW
RTGH-SUJH,RTGH,SUJH,16,1,LOW
RTGH-SUJH,RTGH,SUJH,18,2,LOW
RTGH-SUJH,RTGH,SUJH,19,1,LOW
RTGH-SUJH,RTGH,SUJH,21,1,LOW
RTGH-SUJH,RTGH,SUJH,22,1,LOW
RTGH-TLC,RTGH,TLC,12,1,LOW
RTGH-TLC,RTGH,TLC,15,1,LOW
RTGN-SAO,RTGN,SAO,13,1,LOW
RTGN-SAO,RTGN,SAO,15,1,LOW
RTGN-SAO,RTGN,SAO,18,2,LOW
RTGN-SYA,RTGN,SYA,13,1,LOW
RTGN-SYA,RTGN,SYA,14,1,LOW
RTGN-SYA,RTGN,SYA,18,2,LOW
RTI-RTM,RTI,RTM,14,1,LOW
RTM-SGZ,RTM,SGZ,9,2,LOW
RTM-SGZ,RTM,SGZ,15,1,LOW
RTM-SGZ,RTM,SGZ,17,1,LOW
RTM-SWM,RTM,SWM,7,1,LOW
RTM-SWM,RTM,SWM,21,1,LOW
RTM-UJN,RTM,UJN,0,2,LOW
RTM-UJN,RTM,UJN,3,1,LOW
RTM-UJN,RTM,UJN,7,1,LOW
RTM-UJN,RTM,UJN,9,1,LOW
RTM-UJN,RTM,UJN,10,2,LOW
RTM-UJN,RTM,UJN,13,1,LOW
RTM-UJN,RTM,UJN,17,1,LOW
RTM-UJN,RTM,UJN,23,1,LOW
RTR-SDC,RTR,SDC,6,1,LOW
RTR-SDC,RTR,SDC,7,1,LOW
RTR-SDC,RTR,SDC,8,1,LOW
RTR-SDC,RTR,SDC,12,1,LOW
RTR-SDC,RTR,SDC,14,1,LOW
RTR-SDC,RTR,SDC,18,1,LOW
RTR-SDC,RTR,SDC,19,2,LOW
RTR-SDC,RTR,SDC,20,1,LOW
RTU-SHER,RTU,SHER,7,1,LOW
RTU-SHER,RTU,SHER,9,1,LOW
RTU-SHER,RTU,SHER,16,1,LOW
RTU-SHER,RTU,SHER,19,1,LOW
RTZ-SGO,RTZ,SGO,7,1,LOW
RTZ-SGO,RTZ,SGO,9,1,LOW
RTZ-SGO,RTZ,SGO,15,1,LOW
RTZ-SGO,RTZ,SGO,18,1,LOW
RTZ-SGO,RTZ,SGO,19,1,LOW
RTZ-SGO,RTZ,SGO,21,1,LOW
RU-TCNR,RU,TCNR,6,1,LOW
RU-TCNR,RU,TCNR,19,1,LOW
RU-TPTY,RU,TPTY,0,1,LOW
RU-TPTY,RU,TPTY,1,4,MEDIUM
RU-TPTY,RU,TPTY,2,4,MEDIUM
RU-TPTY,RU,TPTY,3,6,MEDIUM
RU-TPTY,RU,TPTY,4,3,MEDIUM
RU-TPTY,RU,TPTY,5,7,MEDIUM
RU-TPTY,RU,TPTY,6,7,MEDIUM
RU-TPTY,RU,TPTY,7,7,MEDIUM
RU-TPTY,RU,TPTY,8,1,LOW
RU-TPTY,RU,TPTY,9,6,MEDIUM
RU-TPTY,RU,TPTY,10,6,MEDIUM
RU-TPTY,RU,TPTY,11,6,MEDIUM
RU-TPTY,RU,TPTY,12,2,LOW
RU-TPTY,RU,TPTY,13,3,MEDIUM
RU-TPTY,RU,TPTY,14,6,MEDIUM
