block_id,section_id,date,day_of_week,month,is_weekend,maintenance_type,required_asset_type,priority,weather,start_hour,trains_count,traffic_level,assets_of_type_in_section,asset_type_availability_pct,had_availability_record,section_historical_overrun_rate,planned_duration_min,overrun_min,overrun_flag,actual_duration_min
B02309,BNKA-PNCB,2025-03-27,Thursday,3,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,1,0.0,LOW,0.0,0.75,1,0.5,133.5,25.5,1,159.0
B12760,BTPG-TLX,2025-03-27,Thursday,3,0,Rail Welding,Rail Crane,Low,Light Rain,4,1.0,LOW,0.0,1.0,1,0.6363636363636364,87.9,16.4,1,104.4
B10080,BXR-MGS,2025-03-27,Thursday,3,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,2,1.0,LOW,0.0,0.75,1,0.4444444444444444,124.2,-14.3,0,109.9
B01119,CAN-TLY,2025-03-27,Thursday,3,0,Signal Maintenance,Tower Wagon,Low,Light Rain,3,2.0,LOW,0.0,1.0,1,0.4166666666666667,109.2,-19.5,0,89.8
B06746,CRJ-JMT,2025-03-27,Thursday,3,0,Points Renewal,Rail Crane,Low,Clear,0,2.0,LOW,0.0,1.0,1,0.5,169.2,44.5,1,213.7
B03239,DURG-G,2025-03-27,Thursday,3,0,Track Repair,Tamping Machine,Low,Fog,22,0.0,LOW,0.0,1.0,1,0.7333333333333333,200.6,29.5,1,230.1
B09222,GBRA-JOX,2025-03-27,Thursday,3,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,0.0,LOW,0.0,0.0,1,0.4375,143.6,-21.4,0,122.2
B09760,GMDN-KGP,2025-03-27,Thursday,3,0,Points Renewal,Rail Crane,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.6923076923076923,146.3,10.3,1,156.6
B14095,HWH-SRC,2025-03-27,Thursday,3,0,Rail Welding,Rail Crane,Low,Light Rain,0,0.0,LOW,0.0,1.0,1,0.3333333333333333,117.7,65.3,1,183.0
B13213,JTJ-KPD,2025-03-27,Thursday,3,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,1,12.0,HIGH,0.0,0.75,1,0.5,164.6,-25.0,0,139.6
B06281,KYJ-MVLK,2025-03-27,Thursday,3,0,Rail Welding,Rail Crane,Low,Fog,3,1.0,LOW,0.0,1.0,1,0.6428571428571429,66.7,47.4,1,114.0
B10142,MLND-TNA,2025-03-27,Thursday,3,0,Rail Welding,Rail Crane,High,Light Rain,4,3.0,MEDIUM,0.0,1.0,1,0.5882352941176471,90.6,-11.5,0,79.1
B03473,PNBE-PNC,2025-03-27,Thursday,3,0,Points Renewal,Rail Crane,Low,Heavy Rain,3,5.0,MEDIUM,0.0,1.0,1,0.7692307692307693,225.1,12.6,1,237.7
B02610,AG-BHGH,2025-03-28,Friday,3,0,Track Repair,Tamping Machine,Low,Clear,4,2.0,LOW,0.0,1.0,1,0.3333333333333333,230.5,31.9,1,262.5
B01088,BGRA-DTAE,2025-03-28,Friday,3,0,Signal Maintenance,Tower Wagon,Low,Light Rain,1,0.0,LOW,0.0,0.6666666666666666,1,0.2727272727272727,84.0,45.3,1,129.3
B06249,BH-ST,2025-03-28,Friday,3,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,23,4.0,MEDIUM,0.0,0.8333333333333334,1,0.5,164.6,25.7,1,190.3
B05163,BUD-VGI,2025-03-28,Friday,3,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,23,2.0,LOW,0.0,1.0,1,0.6,179.3,-5.6,0,173.7
B05403,BY-SNRD,2025-03-28,Friday,3,0,OHE Maintenance,OHE Maintenance Special,High,Clear,22,18.0,VERY_HIGH,0.0,1.0,1,0.55,161.3,17.9,1,179.2
B06957,BZA-KMT,2025-03-28,Friday,3,0,Points Renewal,Rail Crane,Low,Clear,1,3.0,MEDIUM,0.0,1.0,1,0.5882352941176471,163.2,12.8,1,176.1
B14089,CLT-TIR,2025-03-28,Friday,3,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,1,0.0,LOW,0.0,0.8333333333333334,1,0.47058823529411764,167.3,8.1,0,175.5
B06816,CNB-CPB,2025-03-28,Friday,3,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,0.75,1,0.4117647058823529,228.7,26.2,1,255.0
B11445,CTO-KPD,2025-03-28,Friday,3,0,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,1,1.0,LOW,0.0,0.8333333333333334,1,0.5,143.6,15.4,1,159.0
B02294,DPU-LMG,2025-03-28,Friday,3,0,Track Repair,Tamping Machine,Low,Heavy Rain,22,2.0,LOW,0.0,1.0,1,0.7777777777777778,160.4,34.4,1,194.9
B14553,DTE-GGTA,2025-03-28,Friday,3,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.38461538461538464,152.2,19.4,1,171.6
B07691,G-NGP,2025-03-28,Friday,3,0,Points Renewal,Rail Crane,Low,Heavy Rain,0,0.0,LOW,0.0,1.0,1,0.8,260.8,39.8,1,300.6
B11666,GBRA-JOX,2025-03-28,Friday,3,0,Signal Maintenance,Tower Wagon,Low,Heavy Rain,0,0.0,LOW,0.0,0.6666666666666666,1,0.4117647058823529,67.4,41.8,1,109.2
B08209,GOF-GQD,2025-03-28,Friday,3,0,Signal Maintenance,Tower Wagon,Low,Fog,1,0.0,LOW,0.0,0.6666666666666666,1,0.375,96.5,47.9,1,144.4
B10656,HIH-SHBC,2025-03-28,Friday,3,0,Rail Welding,Rail Crane,Low,Heavy Rain,22,1.0,LOW,0.0,1.0,1,0.7272727272727273,89.6,24.3,1,113.9
B01342,MTJ-NZM,2025-03-28,Friday,3,0,Signal Maintenance,Tower Wagon,Low,Clear,4,2.0,LOW,0.0,0.6666666666666666,1,0.5454545454545454,108.0,9.5,0,117.5
B04349,ANND-ND,2025-03-29,Saturday,3,1,OHE Maintenance,OHE Maintenance Special,Medium,Light Rain,2,8.0,HIGH,0.0,0.5,1,0.6923076923076923,192.5,-5.6,0,186.9
B01130,BBQ-MMCC,2025-03-29,Saturday,3,1,Track Stabilization,Dynamic Track Stabilizer,High,Fog,2,0.0,LOW,0.0,1.0,1,0.56,162.7,15.0,1,177.7
B09355,BGB-NAI,2025-03-29,Saturday,3,1,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.6923076923076923,103.9,51.7,1,155.7
B08288,BTPG-GOF,2025-03-29,Saturday,3,1,Points Renewal,Rail Crane,Low,Light Rain,22,2.0,LOW,0.0,0.75,1,0.45454545454545453,139.9,-24.9,0,115.0
B08015,CAN-TLY,2025-03-29,Saturday,3,1,Track Repair,Tamping Machine,Low,Light Rain,1,6.0,MEDIUM,0.0,1.0,1,0.38461538461538464,173.5,38.2,1,211.6
B05579,CHT-PLF,2025-03-29,Saturday,3,1,Signal Maintenance,Tower Wagon,Low,Fog,0,0.0,LOW,0.0,1.0,1,0.5625,99.4,57.8,1,157.2
B14519,DMM-HUP,2025-03-29,Saturday,3,1,Signal Maintenance,Tower Wagon,Low,Clear,3,0.0,LOW,0.0,1.0,1,0.3076923076923077,107.5,-0.2,0,107.3
B05482,DTE-GGTA,2025-03-29,Saturday,3,1,Track Repair,Tamping Machine,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.42857142857142855,159.8,-17.1,0,142.7
B02316,GZB-SBB,2025-03-29,Saturday,3,1,Points Renewal,Rail Crane,Medium,Light Rain,2,2.0,LOW,0.0,0.75,1,0.5555555555555556,198.7,33.8,1,232.5
B11920,KYJ-MVLK,2025-03-29,Saturday,3,1,Points Renewal,Rail Crane,Low,Clear,22,4.0,MEDIUM,0.0,0.75,1,0.6666666666666666,268.4,6.9,0,275.3
B04853,KYN-NK,2025-03-29,Saturday,3,1,Ballast Renewal,Ballast Regulator,Low,Clear,22,0.0,LOW,0.0,1.0,1,0.5833333333333334,234.0,-2.5,0,231.4
B00533,LKF-TLG,2025-03-29,Saturday,3,1,Signal Maintenance,Tower Wagon,Low,Fog,22,3.0,MEDIUM,0.0,1.0,1,0.7692307692307693,110.4,19.1,1,129.5
B09046,PDA-SLG,2025-03-29,Saturday,3,1,Track Repair,Tamping Machine,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.35294117647058826,153.8,-1.5,0,152.3
B09238,ABH-ULNR,2025-03-30,Sunday,3,1,Track Stabilization,Dynamic Track Stabilizer,Medium,Heavy Rain,2,2.0,LOW,0.0,1.0,1,0.5333333333333333,127.7,0.3,0,128.1
B14401,ADST-BDC,2025-03-30,Sunday,3,1,Signal Maintenance,Tower Wagon,Low,Clear,2,0.0,LOW,1.0,1.0,1,0.6153846153846154,96.0,39.9,1,135.9
B00743,AJJ-TRT,2025-03-30,Sunday,3,1,Ballast Renewal,Ballast Regulator,Low,Clear,22,1.0,LOW,0.0,0.75,1,0.7272727272727273,231.7,39.4,1,271.0
B13525,BRJ-SSP,2025-03-30,Sunday,3,1,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,2,0.0,LOW,0.0,1.0,1,0.5625,166.4,20.1,1,186.4
B01494,BWN-TIT,2025-03-30,Sunday,3,1,Track Repair,Tamping Machine,Low,Clear,23,1.0,LOW,0.0,0.8,1,0.38095238095238093,156.7,2.5,0,159.3
B12950,CHT-PLF,2025-03-30,Sunday,3,1,Rail Welding,Rail Crane,Low,Clear,2,0.0,LOW,0.0,0.5,1,0.5882352941176471,98.5,-14.7,0,83.7
B09575,GGV-MPE,2025-03-30,Sunday,3,1,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.6111111111111112,87.8,22.8,1,110.6
B01690,KPG-MMR,2025-03-30,Sunday,3,1,Ballast Renewal,Ballast Regulator,Low,Heavy Rain,1,4.0,MEDIUM,0.0,0.75,1,0.45454545454545453,279.3,28.2,1,307.5
B10209,ADL-SRC,2025-03-31,Monday,3,0,Signal Maintenance,Tower Wagon,Low,Clear,22,3.0,MEDIUM,0.0,1.0,1,0.6428571428571429,97.1,-22.4,0,74.6
B14575,AME-PBH,2025-03-31,Monday,3,0,Track Repair,Tamping Machine,Low,Light Rain,1,7.0,MEDIUM,1.0,1.0,1,0.7333333333333333,202.5,33.2,1,235.7
B07232,BE-LKO,2025-03-31,Monday,3,0,Rail Welding,Rail Crane,Low,Clear,2,3.0,MEDIUM,0.0,0.75,1,0.375,72.3,27.3,1,99.7
B01990,BHS-BPL,2025-03-31,Monday,3,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,23,3.0,MEDIUM,1.0,1.0,1,0.42105263157894735,160.8,3.8,0,164.6
B10225,BLH-DDJ,2025-03-31,Monday,3,0,Signal Maintenance,Tower Wagon,Medium,Heavy Rain,4,4.0,MEDIUM,0.0,1.0,1,0.5882352941176471,114.0,17.2,1,131.2
B11919,DSB-NDLS,2025-03-31,Monday,3,0,Track Repair,Tamping Machine,Low,Clear,23,2.0,LOW,0.0,1.0,1,0.5,202.2,25.2,1,227.4
B02228,DVD-VSKP,2025-03-31,Monday,3,0,Points Renewal,Rail Crane,Low,Clear,1,4.0,MEDIUM,0.0,0.75,1,0.6875,196.1,7.5,0,203.6
B14674,GBG-MSL,2025-03-31,Monday,3,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,1,1.0,LOW,0.0,1.0,1,0.5294117647058824,128.9,50.6,1,179.4
B09202,HAUR-RDU,2025-03-31,Monday,3,0,Track Repair,Tamping Machine,Low,Clear,4,3.0,MEDIUM,0.0,1.0,1,0.4375,210.3,37.8,1,248.1
B00169,LNL-PUNE,2025-03-31,Monday,3,0,Rail Welding,Rail Crane,Low,Extreme Heat,4,1.0,LOW,0.0,0.75,1,0.5333333333333333,89.8,-9.9,0,79.9
B03913,MGT-UTN,2025-03-31,Monday,3,0,Track Repair,Tamping Machine,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.7647058823529411,145.9,-1.1,0,144.9
B08840,PER-VLK,2025-03-31,Monday,3,0,Rail Welding,Rail Crane,High,Light Rain,4,10.0,HIGH,0.0,0.75,1,0.4166666666666667,94.7,10.0,1,104.7
B04493,SHE-SRP,2025-03-31,Monday,3,0,Rail Welding,Rail Crane,High,Clear,3,2.0,LOW,0.0,0.75,1,0.6,92.3,16.2,1,108.5
B03384,SRE-UMB,2025-03-31,Monday,3,0,Rail Welding,Rail Crane,Low,Extreme Heat,0,3.0,MEDIUM,0.0,0.75,1,0.875,94.6,-3.0,0,91.6
B14921,SRR-TCR,2025-03-31,Monday,3,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,4,1.0,LOW,1.0,0.5,1,0.3,146.3,1.8,0,148.1
B06475,ADST-BDC,2025-04-01,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,0,1.0,LOW,0.0,0.3333333333333333,1,0.6428571428571429,171.9,21.2,1,193.1
B08455,ASO-VSD,2025-04-01,Tuesday,4,0,Points Renewal,Rail Crane,Low,Clear,4,0.0,LOW,1.0,1.0,1,0.5,197.9,2.3,0,200.2
B06799,AWB-J,2025-04-01,Tuesday,4,0,Points Renewal,Rail Crane,Low,Light Rain,0,5.0,MEDIUM,0.0,1.0,1,0.5454545454545454,189.4,45.1,1,234.5
B07763,BEQ-BZL,2025-04-01,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,3,0.0,LOW,0.0,0.3333333333333333,1,0.8181818181818182,120.3,-8.3,0,112.0
B08621,BHR-MUU,2025-04-01,Tuesday,4,0,Signal Maintenance,Tower Wagon,Medium,Clear,0,1.0,LOW,0.0,1.0,1,0.7692307692307693,100.6,40.6,1,141.2
B02998,CNB-ORAI,2025-04-01,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,4,2.0,LOW,0.0,0.3333333333333333,1,0.5,141.9,23.2,1,165.2
B11183,DGR-OYR,2025-04-01,Tuesday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,4,1.0,LOW,0.0,1.0,1,0.7272727272727273,271.7,38.2,1,309.9
B02570,DI-KOPR,2025-04-01,Tuesday,4,0,Track Repair,Tamping Machine,Medium,Clear,1,0.0,LOW,0.0,1.0,1,0.6923076923076923,147.5,25.7,1,173.2
B07058,GADJ-JP,2025-04-01,Tuesday,4,0,Points Renewal,Rail Crane,Low,Extreme Heat,2,0.0,LOW,0.0,1.0,1,0.5,222.7,16.6,1,239.3
B01975,JET-SJVP,2025-04-01,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,0.0,LOW,0.0,0.3333333333333333,1,0.5714285714285714,128.5,-4.4,0,124.1
B12200,KGP-TATA,2025-04-01,Tuesday,4,0,Track Repair,Tamping Machine,Low,Extreme Heat,22,7.0,MEDIUM,0.0,1.0,1,0.5294117647058824,187.5,18.0,1,205.4
B08281,KUN-PNP,2025-04-01,Tuesday,4,0,Rail Welding,Rail Crane,Low,Fog,2,3.0,MEDIUM,0.0,1.0,1,0.5,104.8,33.9,1,138.7
B01731,MCA-NDGJ,2025-04-01,Tuesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.5,145.6,21.2,1,166.8
B09038,NLR-OGL,2025-04-01,Tuesday,4,0,Rail Welding,Rail Crane,Medium,Clear,0,7.0,MEDIUM,0.0,1.0,1,0.3333333333333333,62.4,-15.5,0,46.8
B06366,OYR-UDL,2025-04-01,Tuesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,3,0.0,LOW,2.0,0.3333333333333333,1,0.5384615384615384,143.3,-20.4,0,122.9
B03561,PNBE-RJPB,2025-04-01,Tuesday,4,0,Rail Welding,Rail Crane,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5625,114.0,-13.7,0,100.2
B07476,RIS-SRP,2025-04-01,Tuesday,4,0,Signal Maintenance,Tower Wagon,Medium,Heavy Rain,1,0.0,LOW,0.0,1.0,1,0.6153846153846154,69.3,33.2,1,102.5
B04461,RIS-SRP,2025-04-01,Tuesday,4,0,Signal Maintenance,Tower Wagon,Medium,Clear,23,6.0,MEDIUM,0.0,1.0,1,0.6428571428571429,111.4,-22.2,0,89.2
B06717,AIP-AIPP,2025-04-02,Wednesday,4,0,Rail Welding,Rail Crane,Medium,Clear,3,1.0,LOW,0.0,1.0,1,0.3333333333333333,89.0,-12.9,0,76.1
B14592,AMRO-MB,2025-04-02,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,5.0,MEDIUM,0.0,0.6666666666666666,1,0.65,156.7,8.0,0,164.7
B09858,APR-PND,2025-04-02,Wednesday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Light Rain,22,1.0,LOW,0.0,0.6666666666666666,1,0.7272727272727273,148.1,-15.7,0,132.4
B07669,BGJT-JDP,2025-04-02,Wednesday,4,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,0,0.0,LOW,1.0,1.0,1,0.5789473684210527,172.7,19.2,1,191.9
B09823,BHGH-BHNA,2025-04-02,Wednesday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,2,0.0,LOW,0.0,0.6666666666666666,1,0.7857142857142857,260.9,4.1,0,264.9
B10159,BPP-CLX,2025-04-02,Wednesday,4,0,Track Repair,Tamping Machine,Low,Clear,23,5.0,MEDIUM,0.0,0.8,1,0.4375,139.4,4.9,0,144.3
B12881,CDAE-PBZ,2025-04-02,Wednesday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,22,3.0,MEDIUM,0.0,0.8666666666666667,0,0.5263157894736842,75.5,38.4,1,113.8
B00609,RJY-TDD,2025-04-02,Wednesday,4,0,Rail Welding,Rail Crane,Low,Light Rain,1,2.0,LOW,0.0,1.0,1,0.7058823529411765,117.2,9.7,0,127.0
B11622,RJY-TDD,2025-04-02,Wednesday,4,0,Points Renewal,Rail Crane,Low,Clear,22,1.0,LOW,0.0,1.0,1,0.6666666666666666,197.3,3.4,0,200.7
B10895,VSKP-VZM,2025-04-02,Wednesday,4,0,Rail Welding,Rail Crane,Medium,Clear,1,5.0,MEDIUM,0.0,1.0,1,0.34782608695652173,100.1,-25.0,0,75.1
B02494,ANG-DD,2025-04-03,Thursday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Heavy Rain,1,2.0,LOW,1.0,0.75,1,0.35714285714285715,172.1,23.1,1,195.2
B00623,BGJT-GIA,2025-04-03,Thursday,4,0,Ballast Renewal,Ballast Regulator,Medium,Clear,1,0.0,LOW,0.0,0.0,1,0.9166666666666666,217.8,-15.3,0,202.5
B14978,BLYG-DAKE,2025-04-03,Thursday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,1.0,1,0.2,114.0,14.7,1,128.7
B05500,BSB-MGS,2025-04-03,Thursday,4,0,Points Renewal,Rail Crane,Low,Light Rain,22,1.0,LOW,0.0,0.8,1,0.5882352941176471,187.1,56.9,1,244.1
B07256,BT-KZPR,2025-04-03,Thursday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,1,0.0,LOW,0.0,0.75,1,0.5454545454545454,156.9,34.1,1,191.0
B05487,CKP-ROU,2025-04-03,Thursday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,1,6.0,MEDIUM,0.0,1.0,1,0.5384615384615384,113.0,-10.8,0,102.2
B10138,CLX-OGL,2025-04-03,Thursday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,4,2.0,LOW,0.0,1.0,1,0.5833333333333334,130.8,-23.2,0,107.6
B10818,DR-PR,2025-04-03,Thursday,4,0,Signal Maintenance,Tower Wagon,High,Light Rain,22,16.0,VERY_HIGH,0.0,1.0,1,0.625,96.9,34.3,1,131.2
B01423,MS-MSB,2025-04-03,Thursday,4,0,Track Repair,Tamping Machine,Low,Clear,23,0.0,LOW,0.0,0.5,1,0.45454545454545453,177.1,-16.5,0,160.6
B12979,MYHT-TNX,2025-04-03,Thursday,4,0,Track Repair,Tamping Machine,Low,Fog,3,0.0,LOW,0.0,0.5,1,0.6666666666666666,139.4,16.8,1,156.2
B10988,PRES-PTMS,2025-04-03,Thursday,4,0,Points Renewal,Rail Crane,Low,Heavy Rain,0,0.0,LOW,0.0,0.8,1,0.6363636363636364,233.6,-5.8,0,227.9
B00349,ANGL-TLHD,2025-04-04,Friday,4,0,Track Repair,Tamping Machine,Low,Heavy Rain,0,0.0,LOW,0.0,1.0,1,0.7777777777777778,148.0,19.1,1,167.1
B00942,AWY-TCR,2025-04-04,Friday,4,0,Rail Welding,Rail Crane,Medium,Clear,2,0.0,LOW,0.0,1.0,1,0.5454545454545454,71.0,28.5,1,99.5
B14140,BAM-PSA,2025-04-04,Friday,4,0,Rail Welding,Rail Crane,Low,Clear,4,2.0,LOW,0.0,1.0,1,0.5555555555555556,79.5,21.2,1,100.7
B04222,BGWI-DEHR,2025-04-04,Friday,4,0,Signal Maintenance,Tower Wagon,Low,Light Rain,3,0.0,LOW,0.0,0.6666666666666666,1,0.3,104.5,1.1,0,105.7
B03822,BHLA-GPAE,2025-04-04,Friday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,22,4.0,MEDIUM,0.0,0.5,1,0.5625,158.7,21.5,1,180.2
B06509,BHLA-SOAE,2025-04-04,Friday,4,0,Track Repair,Tamping Machine,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.42857142857142855,199.1,37.5,1,236.6
B06965,BMAE-PBZ,2025-04-04,Friday,4,0,Ballast Renewal,Ballast Regulator,Low,Clear,1,0.0,LOW,0.0,1.0,1,0.5555555555555556,205.4,10.3,1,215.7
B07029,BRBD-HTCY,2025-04-04,Friday,4,0,Ballast Renewal,Ballast Regulator,Medium,Light Rain,23,0.0,LOW,0.0,1.0,1,0.75,205.5,-25.0,0,180.5
B02374,BRJ-SSP,2025-04-04,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,1,0.0,LOW,0.0,0.8,1,0.5882352941176471,160.5,11.6,1,172.0
B12019,BRPA-MBE,2025-04-04,Friday,4,0,Signal Maintenance,Tower Wagon,Low,Clear,0,0.0,LOW,0.0,0.6666666666666666,1,0.5384615384615384,90.4,26.2,1,116.6
B03052,BWN-DGR,2025-04-04,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,23,9.0,HIGH,0.0,0.8,1,0.5714285714285714,156.5,-25.0,0,131.5
B04568,BWN-TIT,2025-04-04,Friday,4,0,Track Repair,Tamping Machine,Low,Clear,23,1.0,LOW,0.0,1.0,1,0.36363636363636365,184.2,2.6,0,186.9
B00565,BXR-MGS,2025-04-04,Friday,4,0,OHE Maintenance,OHE Maintenance Special,Low,Clear,0,4.0,MEDIUM,0.0,0.5,1,0.4,163.8,-9.7,0,154.1
B10109,BY-SNRD,2025-04-04,Friday,4,0,Ballast Renewal,Ballast Regulator,High,Light Rain,22,18.0,VERY_HIGH,0.0,1.0,1,0.5714285714285714,198.7,9.8,0,208.5
B02584,DR-TNA,2025-04-04,Friday,4,0,Ballast Renewal,Ballast Regulator,Low,Fog,23,5.0,MEDIUM,0.0,1.0,1,0.6666666666666666,252.8,10.5,1,263.4
B07757,HMZ-KOG,2025-04-04,Friday,4,0,Signal Maintenance,Tower Wagon,Medium,Clear,22,11.0,HIGH,0.0,0.6666666666666666,1,0.5294117647058824,102.3,-12.3,0,89.9
B13414,LOK-TAK,2025-04-04,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Low,Clear,0,1.0,LOW,0.0,0.8,1,0.4166666666666667,162.9,-22.8,0,140.1
B04676,MFP-SPJ,2025-04-04,Friday,4,0,Points Renewal,Rail Crane,Low,Heavy Rain,4,3.0,MEDIUM,0.0,1.0,1,0.47058823529411764,169.9,7.2,0,177.1
B04313,MKK-NBK,2025-04-04,Friday,4,0,Ballast Renewal,Ballast Regulator,Medium,Clear,0,2.0,LOW,0.0,1.0,1,0.5333333333333333,183.9,34.0,1,217.9
B09973,MTMY-VLCY,2025-04-04,Friday,4,0,Track Stabilization,Dynamic Track Stabilizer,Medium,Light Rain,22,8.0,HIGH,0.0,0.8,1,0.5,154.0,-6.5,0,147.5
B06507,ASO-VSD,2025-04-05,Saturday,4,1,Points Renewal,Rail Crane,Low,Clear,0,1.0,LOW,1.0,1.0,1,0.4444444444444444,245.3,49.6,1,294.9
B07075,CSB-NDLS,2025-04-05,Saturday,4,1,OHE Maintenance,OHE Maintenance Special,Medium,Extreme Heat,2,0.0,LOW,1.0,1.0,1,0.5,144.4,41.7,1,186.0
B14031,HAPA-JAM,2025-04-05,Saturday,4,1,Rail Welding,Rail Crane,Low,Clear,2,4.0,MEDIUM,0.0,1.0,1,0.5,87.1,4.3,0,91.3
B01743,HRO-KMZA,2025-04-05,Saturday,4,1,Points Renewal,Rail Crane,Low,Fog,2,0.0,LOW,0.0,1.0,1,0.35714285714285715,216.9,-4.3,0,212.6
B14472,KMST-MVL,2025-04-05,Saturday,4,1,Track Stabilization,Dynamic Track Stabilizer,Low,Light Rain,0,0.0,LOW,0.0,1.0,1,0.46153846153846156,158.2,17.5,1,175.7
B14987,SVR-VEU,2025-04-05,Saturday,4,1,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,1,0.0,LOW,0.0,1.0,1,0.4444444444444444,130.7,-7.9,0,122.8
B13065,AIPP-ENR,2025-04-06,Sunday,4,1,OHE Maintenance,OHE Maintenance Special,Medium,Clear,23,2.0,LOW,0.0,0.8333333333333334,1,0.5,145.8,30.7,1,176.5
B00079,AMLA-BZU,2025-04-06,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,0,5.0,MEDIUM,0.0,1.0,1,0.5,249.3,6.2,0,255.5
B05058,BBK-LKO,2025-04-06,Sunday,4,1,Rail Welding,Rail Crane,Low,Light Rain,0,1.0,LOW,0.0,1.0,1,0.6428571428571429,100.5,25.9,1,126.4
B10846,BY-SNRD,2025-04-06,Sunday,4,1,Track Repair,Tamping Machine,High,Clear,1,1.0,LOW,0.0,1.0,1,0.5454545454545454,159.7,-0.1,0,159.6
B14702,CNJ-SBB,2025-04-06,Sunday,4,1,Track Stabilization,Dynamic Track Stabilizer,Low,Fog,22,0.0,LOW,0.0,0.8571428571428571,1,0.9285714285714286,105.7,12.8,1,118.5
B06264,DI-THK,2025-04-06,Sunday,4,1,Ballast Renewal,Ballast Regulator,Medium,Clear,1,1.0,LOW,0.0,1.0,1,0.6190476190476191,243.5,14.4,1,257.9
B10956,KYN-TLA,2025-04-06,Sunday,4,1,OHE Maintenance,OHE Maintenance Special,Low,Fog,22,4.0,MEDIUM,0.0,0.8333333333333334,1,0.5294117647058824,147.8,47.9,1,195.7
B04013,MBM-SP,2025-04-06,Sunday,4,1,Signal Maintenance,Tower Wagon,Medium,Clear,2,0.0,LOW,0.0,1.0,1,0.4166666666666667,116.2,4.4,0,120.5
B10472,MTJ-NZM,2025-04-06,Sunday,4,1,Ballast Renewal,Ballast Regulator,Low,Clear,2,5.0,MEDIUM,0.0,1.0,1,0.5,160.4,-8.2,0,152.2
B10896,PTLR-SVR,2025-04-06,Sunday,4,1,Track Stabilization,Dynamic Track Stabilizer,Medium,Clear,1,0.0,LOW,0.0,0.8571428571428571,1,0.5,143.8,44.0,1,187.8
B14090,VM-VRI,2025-04-06,Sunday,4,1,Track Repair,Tamping Machine,Low,Clear,3,2.0,LOW,1.0,1.0,1,0.625,207.2,-7.3,0,199.9
B05830,VSKP-VZM,2025-04-06,Sunday,4,1,Ballast Renewal,Ballast Regulator,Medium,Heavy Rain,22,2.0,LOW,0.0,1.0,1,0.3333333333333333,229.4,-7.8,0,221.6
B11110,ADI-MSH,2025-04-07,Monday,4,0,Rail Welding,Rail Crane,Low,Extreme Heat,22,4.0,MEDIUM,0.0,1.0,1,0.6363636363636364,112.0,17.9,1,129.9
